"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"District of Columbia, DC"	"11001"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"District of Columbia, DC"	"11001"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"District of Columbia, DC"	"11001"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"District of Columbia, DC"	"11001"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"District of Columbia, DC"	"11001"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"District of Columbia, DC"	"11001"	"Central or South American"	"4"	"1999"	"1999"	10	676	14.79 (Unreliable)
	"District of Columbia, DC"	"11001"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	748	Suppressed
	"District of Columbia, DC"	"11001"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	715	Suppressed
	"District of Columbia, DC"	"11001"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	782	Suppressed
	"District of Columbia, DC"	"11001"	"Non-Hispanic White"	"6"	"1999"	"1999"	10	1411	7.09 (Unreliable)
	"District of Columbia, DC"	"11001"	"Non-Hispanic White"	"6"	"2000"	"2000"	Suppressed	1463	Suppressed
	"District of Columbia, DC"	"11001"	"Non-Hispanic White"	"6"	"2001"	"2001"	Suppressed	1687	Suppressed
	"District of Columbia, DC"	"11001"	"Non-Hispanic White"	"6"	"2002"	"2002"	Suppressed	1733	Suppressed
	"District of Columbia, DC"	"11001"	"Non-Hispanic Black"	"7"	"1999"	"1999"	100	5116	19.55
	"District of Columbia, DC"	"11001"	"Non-Hispanic Black"	"7"	"2000"	"2000"	81	5108	15.86
	"District of Columbia, DC"	"11001"	"Non-Hispanic Black"	"7"	"2001"	"2001"	73	4805	15.19
	"District of Columbia, DC"	"11001"	"Non-Hispanic Black"	"7"	"2002"	"2002"	67	4563	14.68
	"Brevard County, FL"	"12009"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	57	Suppressed
	"Brevard County, FL"	"12009"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	77	Suppressed
	"Brevard County, FL"	"12009"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	61	Suppressed
	"Brevard County, FL"	"12009"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	85	Suppressed
	"Brevard County, FL"	"12009"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	108	Suppressed
	"Brevard County, FL"	"12009"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	114	Suppressed
	"Brevard County, FL"	"12009"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	124	Suppressed
	"Brevard County, FL"	"12009"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	145	Suppressed
	"Brevard County, FL"	"12009"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	30	Suppressed
	"Brevard County, FL"	"12009"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	24	Suppressed
	"Brevard County, FL"	"12009"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	21	Suppressed
	"Brevard County, FL"	"12009"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	22	Suppressed
	"Brevard County, FL"	"12009"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	65	Suppressed
	"Brevard County, FL"	"12009"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	84	Suppressed
	"Brevard County, FL"	"12009"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	82	Suppressed
	"Brevard County, FL"	"12009"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	109	Suppressed
	"Brevard County, FL"	"12009"	"Non-Hispanic White"	"6"	"1999"	"1999"	14	3664	3.82 (Unreliable)
	"Brevard County, FL"	"12009"	"Non-Hispanic White"	"6"	"2000"	"2000"	12	3839	3.13 (Unreliable)
	"Brevard County, FL"	"12009"	"Non-Hispanic White"	"6"	"2001"	"2001"	11	3660	3.01 (Unreliable)
	"Brevard County, FL"	"12009"	"Non-Hispanic White"	"6"	"2002"	"2002"	29	3604	8.05
	"Brevard County, FL"	"12009"	"Non-Hispanic Black"	"7"	"1999"	"1999"	Suppressed	650	Suppressed
	"Brevard County, FL"	"12009"	"Non-Hispanic Black"	"7"	"2000"	"2000"	11	694	15.85 (Unreliable)
	"Brevard County, FL"	"12009"	"Non-Hispanic Black"	"7"	"2001"	"2001"	Suppressed	675	Suppressed
	"Brevard County, FL"	"12009"	"Non-Hispanic Black"	"7"	"2002"	"2002"	12	674	17.80 (Unreliable)
	"Broward County, FL"	"12011"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	433	Suppressed
	"Broward County, FL"	"12011"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	496	Suppressed
	"Broward County, FL"	"12011"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	628	Suppressed
	"Broward County, FL"	"12011"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	600	Suppressed
	"Broward County, FL"	"12011"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	868	Suppressed
	"Broward County, FL"	"12011"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	854	Suppressed
	"Broward County, FL"	"12011"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	905	Suppressed
	"Broward County, FL"	"12011"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	864	Suppressed
	"Broward County, FL"	"12011"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	757	Suppressed
	"Broward County, FL"	"12011"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	793	Suppressed
	"Broward County, FL"	"12011"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	830	Suppressed
	"Broward County, FL"	"12011"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	755	Suppressed
	"Broward County, FL"	"12011"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	2138	Suppressed
	"Broward County, FL"	"12011"	"Central or South American"	"4"	"2000"	"2000"	14	2542	5.51 (Unreliable)
	"Broward County, FL"	"12011"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	2919	Suppressed
	"Broward County, FL"	"12011"	"Central or South American"	"4"	"2002"	"2002"	11	3131	3.51 (Unreliable)
	"Broward County, FL"	"12011"	"Non-Hispanic White"	"6"	"1999"	"1999"	51	9201	5.54
	"Broward County, FL"	"12011"	"Non-Hispanic White"	"6"	"2000"	"2000"	31	8981	3.45
	"Broward County, FL"	"12011"	"Non-Hispanic White"	"6"	"2001"	"2001"	42	8553	4.91
	"Broward County, FL"	"12011"	"Non-Hispanic White"	"6"	"2002"	"2002"	41	8313	4.93
	"Broward County, FL"	"12011"	"Non-Hispanic Black"	"7"	"1999"	"1999"	76	6794	11.19
	"Broward County, FL"	"12011"	"Non-Hispanic Black"	"7"	"2000"	"2000"	70	7452	9.39
	"Broward County, FL"	"12011"	"Non-Hispanic Black"	"7"	"2001"	"2001"	85	7564	11.24
	"Broward County, FL"	"12011"	"Non-Hispanic Black"	"7"	"2002"	"2002"	77	7436	10.36
	"Dade County, FL"	"12025"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	947	Suppressed
	"Dade County, FL"	"12025"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	1044	Suppressed
	"Dade County, FL"	"12025"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	1066	Suppressed
	"Dade County, FL"	"12025"	"Mexican"	"2148-5"	"2002"	"2002"	10	1138	8.79 (Unreliable)
	"Dade County, FL"	"12025"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	1257	Suppressed
	"Dade County, FL"	"12025"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	1276	Suppressed
	"Dade County, FL"	"12025"	"Puerto Rican"	"2180-8"	"2001"	"2001"	10	1207	8.29 (Unreliable)
	"Dade County, FL"	"12025"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	1225	Suppressed
	"Dade County, FL"	"12025"	"Cuban"	"2182-4"	"1999"	"1999"	27	6797	3.97
	"Dade County, FL"	"12025"	"Cuban"	"2182-4"	"2000"	"2000"	25	6855	3.65
	"Dade County, FL"	"12025"	"Cuban"	"2182-4"	"2001"	"2001"	18	7194	2.50 (Unreliable)
	"Dade County, FL"	"12025"	"Cuban"	"2182-4"	"2002"	"2002"	22	7450	2.95
	"Dade County, FL"	"12025"	"Central or South American"	"4"	"1999"	"1999"	25	8040	3.11
	"Dade County, FL"	"12025"	"Central or South American"	"4"	"2000"	"2000"	24	8658	2.77
	"Dade County, FL"	"12025"	"Central or South American"	"4"	"2001"	"2001"	39	9478	4.11
	"Dade County, FL"	"12025"	"Central or South American"	"4"	"2002"	"2002"	43	9449	4.55
	"Dade County, FL"	"12025"	"Non-Hispanic White"	"6"	"1999"	"1999"	17	4912	3.46 (Unreliable)
	"Dade County, FL"	"12025"	"Non-Hispanic White"	"6"	"2000"	"2000"	21	4828	4.35
	"Dade County, FL"	"12025"	"Non-Hispanic White"	"6"	"2001"	"2001"	16	4201	3.81 (Unreliable)
	"Dade County, FL"	"12025"	"Non-Hispanic White"	"6"	"2002"	"2002"	21	4013	5.23
	"Dade County, FL"	"12025"	"Non-Hispanic Black"	"7"	"1999"	"1999"	68	8742	7.78
	"Dade County, FL"	"12025"	"Non-Hispanic Black"	"7"	"2000"	"2000"	90	8870	10.15
	"Dade County, FL"	"12025"	"Non-Hispanic Black"	"7"	"2001"	"2001"	92	8456	10.88
	"Dade County, FL"	"12025"	"Non-Hispanic Black"	"7"	"2002"	"2002"	80	8085	9.89
	"Duval County, FL"	"12031"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	117	Suppressed
	"Duval County, FL"	"12031"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	119	Suppressed
	"Duval County, FL"	"12031"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	172	Suppressed
	"Duval County, FL"	"12031"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	196	Suppressed
	"Duval County, FL"	"12031"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	185	Suppressed
	"Duval County, FL"	"12031"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	197	Suppressed
	"Duval County, FL"	"12031"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	204	Suppressed
	"Duval County, FL"	"12031"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	230	Suppressed
	"Duval County, FL"	"12031"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	34	Suppressed
	"Duval County, FL"	"12031"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	47	Suppressed
	"Duval County, FL"	"12031"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	42	Suppressed
	"Duval County, FL"	"12031"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	47	Suppressed
	"Duval County, FL"	"12031"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	107	Suppressed
	"Duval County, FL"	"12031"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	129	Suppressed
	"Duval County, FL"	"12031"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	147	Suppressed
	"Duval County, FL"	"12031"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	174	Suppressed
	"Duval County, FL"	"12031"	"Non-Hispanic White"	"6"	"1999"	"1999"	52	6967	7.46
	"Duval County, FL"	"12031"	"Non-Hispanic White"	"6"	"2000"	"2000"	39	6912	5.64
	"Duval County, FL"	"12031"	"Non-Hispanic White"	"6"	"2001"	"2001"	47	6729	6.98
	"Duval County, FL"	"12031"	"Non-Hispanic White"	"6"	"2002"	"2002"	47	6693	7.02
	"Duval County, FL"	"12031"	"Non-Hispanic Black"	"7"	"1999"	"1999"	68	4152	16.38
	"Duval County, FL"	"12031"	"Non-Hispanic Black"	"7"	"2000"	"2000"	69	4211	16.39
	"Duval County, FL"	"12031"	"Non-Hispanic Black"	"7"	"2001"	"2001"	75	4272	17.56
	"Duval County, FL"	"12031"	"Non-Hispanic Black"	"7"	"2002"	"2002"	58	4112	14.11
	"Escambia County, FL"	"12033"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	29	Suppressed
	"Escambia County, FL"	"12033"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	52	Suppressed
	"Escambia County, FL"	"12033"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	52	Suppressed
	"Escambia County, FL"	"12033"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	56	Suppressed
	"Escambia County, FL"	"12033"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	13	Suppressed
	"Escambia County, FL"	"12033"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	18	Suppressed
	"Escambia County, FL"	"12033"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	18	Suppressed
	"Escambia County, FL"	"12033"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	16	Suppressed
	"Escambia County, FL"	"12033"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"Escambia County, FL"	"12033"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"Escambia County, FL"	"12033"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"Escambia County, FL"	"12033"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"Escambia County, FL"	"12033"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"Escambia County, FL"	"12033"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	22	Suppressed
	"Escambia County, FL"	"12033"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	15	Suppressed
	"Escambia County, FL"	"12033"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	14	Suppressed
	"Escambia County, FL"	"12033"	"Non-Hispanic White"	"6"	"1999"	"1999"	15	2568	5.84 (Unreliable)
	"Escambia County, FL"	"12033"	"Non-Hispanic White"	"6"	"2000"	"2000"	16	2368	6.76 (Unreliable)
	"Escambia County, FL"	"12033"	"Non-Hispanic White"	"6"	"2001"	"2001"	24	2387	10.05
	"Escambia County, FL"	"12033"	"Non-Hispanic White"	"6"	"2002"	"2002"	19	2389	7.95 (Unreliable)
	"Escambia County, FL"	"12033"	"Non-Hispanic Black"	"7"	"1999"	"1999"	19	1183	16.06 (Unreliable)
	"Escambia County, FL"	"12033"	"Non-Hispanic Black"	"7"	"2000"	"2000"	26	1180	22.03
	"Escambia County, FL"	"12033"	"Non-Hispanic Black"	"7"	"2001"	"2001"	31	1238	25.04
	"Escambia County, FL"	"12033"	"Non-Hispanic Black"	"7"	"2002"	"2002"	20	1212	16.50
	"Hillsborough County, FL"	"12057"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	1109	Suppressed
	"Hillsborough County, FL"	"12057"	"Mexican"	"2148-5"	"2000"	"2000"	13	1244	10.45 (Unreliable)
	"Hillsborough County, FL"	"12057"	"Mexican"	"2148-5"	"2001"	"2001"	12	1355	8.86 (Unreliable)
	"Hillsborough County, FL"	"12057"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	1543	Suppressed
	"Hillsborough County, FL"	"12057"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	1027	Suppressed
	"Hillsborough County, FL"	"12057"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	1030	Suppressed
	"Hillsborough County, FL"	"12057"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	1059	Suppressed
	"Hillsborough County, FL"	"12057"	"Puerto Rican"	"2180-8"	"2002"	"2002"	10	1104	9.06 (Unreliable)
	"Hillsborough County, FL"	"12057"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	495	Suppressed
	"Hillsborough County, FL"	"12057"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	496	Suppressed
	"Hillsborough County, FL"	"12057"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	498	Suppressed
	"Hillsborough County, FL"	"12057"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	541	Suppressed
	"Hillsborough County, FL"	"12057"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	505	Suppressed
	"Hillsborough County, FL"	"12057"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	643	Suppressed
	"Hillsborough County, FL"	"12057"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	704	Suppressed
	"Hillsborough County, FL"	"12057"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	713	Suppressed
	"Hillsborough County, FL"	"12057"	"Non-Hispanic White"	"6"	"1999"	"1999"	50	7847	6.37
	"Hillsborough County, FL"	"12057"	"Non-Hispanic White"	"6"	"2000"	"2000"	44	7687	5.72
	"Hillsborough County, FL"	"12057"	"Non-Hispanic White"	"6"	"2001"	"2001"	47	7626	6.16
	"Hillsborough County, FL"	"12057"	"Non-Hispanic White"	"6"	"2002"	"2002"	43	7476	5.75
	"Hillsborough County, FL"	"12057"	"Non-Hispanic Black"	"7"	"1999"	"1999"	43	2888	14.89
	"Hillsborough County, FL"	"12057"	"Non-Hispanic Black"	"7"	"2000"	"2000"	44	2920	15.07
	"Hillsborough County, FL"	"12057"	"Non-Hispanic Black"	"7"	"2001"	"2001"	49	2900	16.90
	"Hillsborough County, FL"	"12057"	"Non-Hispanic Black"	"7"	"2002"	"2002"	44	2917	15.08
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	392	Suppressed
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	524	Suppressed
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	660	Suppressed
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	662	Suppressed
	"Lee County, FL"	"12071"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	214	Suppressed
	"Lee County, FL"	"12071"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	259	Suppressed
	"Lee County, FL"	"12071"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	250	Suppressed
	"Lee County, FL"	"12071"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	253	Suppressed
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	25	Suppressed
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	37	Suppressed
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	35	Suppressed
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	60	Suppressed
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	56	Suppressed
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	200	Suppressed
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	275	Suppressed
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	321	Suppressed
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"1999"	"1999"	20	3338	5.99
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"2000"	"2000"	18	3364	5.35 (Unreliable)
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"2001"	"2001"	14	3244	4.32 (Unreliable)
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"2002"	"2002"	22	3266	6.74
	"Lee County, FL"	"12071"	"Non-Hispanic Black"	"7"	"1999"	"1999"	11	663	16.59 (Unreliable)
	"Lee County, FL"	"12071"	"Non-Hispanic Black"	"7"	"2000"	"2000"	Suppressed	730	Suppressed
	"Lee County, FL"	"12071"	"Non-Hispanic Black"	"7"	"2001"	"2001"	Suppressed	776	Suppressed
	"Lee County, FL"	"12071"	"Non-Hispanic Black"	"7"	"2002"	"2002"	10	733	13.64 (Unreliable)
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	521	Suppressed
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	649	Suppressed
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	698	Suppressed
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	728	Suppressed
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	1551	Suppressed
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"2000"	"2000"	17	1759	9.66 (Unreliable)
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"2001"	"2001"	17	1733	9.81 (Unreliable)
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"2002"	"2002"	12	1791	6.70 (Unreliable)
	"Orange County, FL"	"12095"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	152	Suppressed
	"Orange County, FL"	"12095"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	166	Suppressed
	"Orange County, FL"	"12095"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	155	Suppressed
	"Orange County, FL"	"12095"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	171	Suppressed
	"Orange County, FL"	"12095"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	612	Suppressed
	"Orange County, FL"	"12095"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	807	Suppressed
	"Orange County, FL"	"12095"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	878	Suppressed
	"Orange County, FL"	"12095"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	986	Suppressed
	"Orange County, FL"	"12095"	"Non-Hispanic White"	"6"	"1999"	"1999"	43	6464	6.65
	"Orange County, FL"	"12095"	"Non-Hispanic White"	"6"	"2000"	"2000"	30	6295	4.77
	"Orange County, FL"	"12095"	"Non-Hispanic White"	"6"	"2001"	"2001"	37	6391	5.79
	"Orange County, FL"	"12095"	"Non-Hispanic White"	"6"	"2002"	"2002"	19	6076	3.13 (Unreliable)
	"Orange County, FL"	"12095"	"Non-Hispanic Black"	"7"	"1999"	"1999"	53	3308	16.02
	"Orange County, FL"	"12095"	"Non-Hispanic Black"	"7"	"2000"	"2000"	36	3714	9.69
	"Orange County, FL"	"12095"	"Non-Hispanic Black"	"7"	"2001"	"2001"	48	3671	13.08
	"Orange County, FL"	"12095"	"Non-Hispanic Black"	"7"	"2002"	"2002"	56	3706	15.11
	"Palm Beach County, FL"	"12099"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	845	Suppressed
	"Palm Beach County, FL"	"12099"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	933	Suppressed
	"Palm Beach County, FL"	"12099"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	971	Suppressed
	"Palm Beach County, FL"	"12099"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	1004	Suppressed
	"Palm Beach County, FL"	"12099"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	440	Suppressed
	"Palm Beach County, FL"	"12099"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	501	Suppressed
	"Palm Beach County, FL"	"12099"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	452	Suppressed
	"Palm Beach County, FL"	"12099"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	487	Suppressed
	"Palm Beach County, FL"	"12099"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	307	Suppressed
	"Palm Beach County, FL"	"12099"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	349	Suppressed
	"Palm Beach County, FL"	"12099"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	349	Suppressed
	"Palm Beach County, FL"	"12099"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	359	Suppressed
	"Palm Beach County, FL"	"12099"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	1087	Suppressed
	"Palm Beach County, FL"	"12099"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	1213	Suppressed
	"Palm Beach County, FL"	"12099"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	1419	Suppressed
	"Palm Beach County, FL"	"12099"	"Central or South American"	"4"	"2002"	"2002"	13	1557	8.35 (Unreliable)
	"Palm Beach County, FL"	"12099"	"Non-Hispanic White"	"6"	"1999"	"1999"	35	6746	5.19
	"Palm Beach County, FL"	"12099"	"Non-Hispanic White"	"6"	"2000"	"2000"	29	6460	4.49
	"Palm Beach County, FL"	"12099"	"Non-Hispanic White"	"6"	"2001"	"2001"	33	6510	5.07
	"Palm Beach County, FL"	"12099"	"Non-Hispanic White"	"6"	"2002"	"2002"	35	6373	5.49
	"Palm Beach County, FL"	"12099"	"Non-Hispanic Black"	"7"	"1999"	"1999"	32	3265	9.80
	"Palm Beach County, FL"	"12099"	"Non-Hispanic Black"	"7"	"2000"	"2000"	51	3411	14.95
	"Palm Beach County, FL"	"12099"	"Non-Hispanic Black"	"7"	"2001"	"2001"	35	3571	9.80
	"Palm Beach County, FL"	"12099"	"Non-Hispanic Black"	"7"	"2002"	"2002"	56	3600	15.56
	"Pasco County, FL"	"12101"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	143	Suppressed
	"Pasco County, FL"	"12101"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	184	Suppressed
	"Pasco County, FL"	"12101"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	190	Suppressed
	"Pasco County, FL"	"12101"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	220	Suppressed
	"Pasco County, FL"	"12101"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	95	Suppressed
	"Pasco County, FL"	"12101"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	114	Suppressed
	"Pasco County, FL"	"12101"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	106	Suppressed
	"Pasco County, FL"	"12101"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	106	Suppressed
	"Pasco County, FL"	"12101"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	19	Suppressed
	"Pasco County, FL"	"12101"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	30	Suppressed
	"Pasco County, FL"	"12101"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	24	Suppressed
	"Pasco County, FL"	"12101"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	42	Suppressed
	"Pasco County, FL"	"12101"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	21	Suppressed
	"Pasco County, FL"	"12101"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	43	Suppressed
	"Pasco County, FL"	"12101"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	51	Suppressed
	"Pasco County, FL"	"12101"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	66	Suppressed
	"Pasco County, FL"	"12101"	"Non-Hispanic White"	"6"	"1999"	"1999"	17	3006	5.66 (Unreliable)
	"Pasco County, FL"	"12101"	"Non-Hispanic White"	"6"	"2000"	"2000"	18	3148	5.72 (Unreliable)
	"Pasco County, FL"	"12101"	"Non-Hispanic White"	"6"	"2001"	"2001"	25	3222	7.76
