"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Cobb County, GA"	"13067"	"Non-Hispanic White"	"6"	"2014"	"2014"	13	4395	2.96 (Unreliable)
	"Cobb County, GA"	"13067"	"Non-Hispanic White"	"6"	"2015"	"2015"	20	4216	4.74
	"Cobb County, GA"	"13067"	"Non-Hispanic Black"	"7"	"2007"	"2007"	37	2887	12.82
	"Cobb County, GA"	"13067"	"Non-Hispanic Black"	"7"	"2008"	"2008"	32	2876	11.13
	"Cobb County, GA"	"13067"	"Non-Hispanic Black"	"7"	"2009"	"2009"	35	2740	12.77
	"Cobb County, GA"	"13067"	"Non-Hispanic Black"	"7"	"2010"	"2010"	25	2704	9.25
	"Cobb County, GA"	"13067"	"Non-Hispanic Black"	"7"	"2011"	"2011"	30	2775	10.81
	"Cobb County, GA"	"13067"	"Non-Hispanic Black"	"7"	"2012"	"2012"	22	2819	7.80
	"Cobb County, GA"	"13067"	"Non-Hispanic Black"	"7"	"2013"	"2013"	25	2886	8.66
	"Cobb County, GA"	"13067"	"Non-Hispanic Black"	"7"	"2014"	"2014"	37	2965	12.48
	"Cobb County, GA"	"13067"	"Non-Hispanic Black"	"7"	"2015"	"2015"	37	2916	12.69
	"DeKalb County, GA"	"13089"	"Mexican"	"2148-5"	"2007"	"2007"	Suppressed	1539	Suppressed
	"DeKalb County, GA"	"13089"	"Mexican"	"2148-5"	"2008"	"2008"	15	1350	11.11 (Unreliable)
	"DeKalb County, GA"	"13089"	"Mexican"	"2148-5"	"2009"	"2009"	Suppressed	1346	Suppressed
	"DeKalb County, GA"	"13089"	"Mexican"	"2148-5"	"2010"	"2010"	Suppressed	1016	Suppressed
	"DeKalb County, GA"	"13089"	"Mexican"	"2148-5"	"2011"	"2011"	Suppressed	1020	Suppressed
	"DeKalb County, GA"	"13089"	"Mexican"	"2148-5"	"2012"	"2012"	Suppressed	957	Suppressed
	"DeKalb County, GA"	"13089"	"Mexican"	"2148-5"	"2013"	"2013"	Suppressed	911	Suppressed
	"DeKalb County, GA"	"13089"	"Mexican"	"2148-5"	"2014"	"2014"	Suppressed	948	Suppressed
	"DeKalb County, GA"	"13089"	"Mexican"	"2148-5"	"2015"	"2015"	Suppressed	1041	Suppressed
	"DeKalb County, GA"	"13089"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	36	Suppressed
	"DeKalb County, GA"	"13089"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	63	Suppressed
	"DeKalb County, GA"	"13089"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	60	Suppressed
	"DeKalb County, GA"	"13089"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	49	Suppressed
	"DeKalb County, GA"	"13089"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	63	Suppressed
	"DeKalb County, GA"	"13089"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	77	Suppressed
	"DeKalb County, GA"	"13089"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	63	Suppressed
	"DeKalb County, GA"	"13089"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	74	Suppressed
	"DeKalb County, GA"	"13089"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	65	Suppressed
	"DeKalb County, GA"	"13089"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	11	Suppressed
	"DeKalb County, GA"	"13089"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	29	Suppressed
	"DeKalb County, GA"	"13089"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	18	Suppressed
	"DeKalb County, GA"	"13089"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	18	Suppressed
	"DeKalb County, GA"	"13089"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	21	Suppressed
	"DeKalb County, GA"	"13089"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	15	Suppressed
	"DeKalb County, GA"	"13089"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	29	Suppressed
	"DeKalb County, GA"	"13089"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	21	Suppressed
	"DeKalb County, GA"	"13089"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	38	Suppressed
	"DeKalb County, GA"	"13089"	"Central or South American"	"4"	"2007"	"2007"	Suppressed	528	Suppressed
	"DeKalb County, GA"	"13089"	"Central or South American"	"4"	"2008"	"2008"	Suppressed	501	Suppressed
	"DeKalb County, GA"	"13089"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	605	Suppressed
	"DeKalb County, GA"	"13089"	"Central or South American"	"4"	"2010"	"2010"	Suppressed	539	Suppressed
	"DeKalb County, GA"	"13089"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	483	Suppressed
	"DeKalb County, GA"	"13089"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	493	Suppressed
	"DeKalb County, GA"	"13089"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	452	Suppressed
	"DeKalb County, GA"	"13089"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	574	Suppressed
	"DeKalb County, GA"	"13089"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	556	Suppressed
	"DeKalb County, GA"	"13089"	"Non-Hispanic White"	"6"	"2007"	"2007"	11	2602	4.23 (Unreliable)
	"DeKalb County, GA"	"13089"	"Non-Hispanic White"	"6"	"2008"	"2008"	13	2400	5.42 (Unreliable)
	"DeKalb County, GA"	"13089"	"Non-Hispanic White"	"6"	"2009"	"2009"	Suppressed	2488	Suppressed
	"DeKalb County, GA"	"13089"	"Non-Hispanic White"	"6"	"2010"	"2010"	Suppressed	2412	Suppressed
	"DeKalb County, GA"	"13089"	"Non-Hispanic White"	"6"	"2011"	"2011"	Suppressed	2508	Suppressed
	"DeKalb County, GA"	"13089"	"Non-Hispanic White"	"6"	"2012"	"2012"	Suppressed	2544	Suppressed
	"DeKalb County, GA"	"13089"	"Non-Hispanic White"	"6"	"2013"	"2013"	Suppressed	2613	Suppressed
	"DeKalb County, GA"	"13089"	"Non-Hispanic White"	"6"	"2014"	"2014"	Suppressed	2493	Suppressed
	"DeKalb County, GA"	"13089"	"Non-Hispanic White"	"6"	"2015"	"2015"	10	2513	3.98 (Unreliable)
	"DeKalb County, GA"	"13089"	"Non-Hispanic Black"	"7"	"2007"	"2007"	65	6255	10.39
	"DeKalb County, GA"	"13089"	"Non-Hispanic Black"	"7"	"2008"	"2008"	65	6097	10.66
	"DeKalb County, GA"	"13089"	"Non-Hispanic Black"	"7"	"2009"	"2009"	44	5889	7.47
	"DeKalb County, GA"	"13089"	"Non-Hispanic Black"	"7"	"2010"	"2010"	49	5650	8.67
	"DeKalb County, GA"	"13089"	"Non-Hispanic Black"	"7"	"2011"	"2011"	70	5548	12.62
	"DeKalb County, GA"	"13089"	"Non-Hispanic Black"	"7"	"2012"	"2012"	35	5609	6.24
	"DeKalb County, GA"	"13089"	"Non-Hispanic Black"	"7"	"2013"	"2013"	47	5577	8.43
	"DeKalb County, GA"	"13089"	"Non-Hispanic Black"	"7"	"2014"	"2014"	59	5458	10.81
	"DeKalb County, GA"	"13089"	"Non-Hispanic Black"	"7"	"2015"	"2015"	60	5539	10.83
	"Fulton County, GA"	"13121"	"Mexican"	"2148-5"	"2007"	"2007"	Suppressed	1729	Suppressed
	"Fulton County, GA"	"13121"	"Mexican"	"2148-5"	"2008"	"2008"	Suppressed	1411	Suppressed
	"Fulton County, GA"	"13121"	"Mexican"	"2148-5"	"2009"	"2009"	Suppressed	1306	Suppressed
	"Fulton County, GA"	"13121"	"Mexican"	"2148-5"	"2010"	"2010"	Suppressed	1155	Suppressed
	"Fulton County, GA"	"13121"	"Mexican"	"2148-5"	"2011"	"2011"	Suppressed	1109	Suppressed
	"Fulton County, GA"	"13121"	"Mexican"	"2148-5"	"2012"	"2012"	Suppressed	1030	Suppressed
	"Fulton County, GA"	"13121"	"Mexican"	"2148-5"	"2013"	"2013"	Suppressed	900	Suppressed
	"Fulton County, GA"	"13121"	"Mexican"	"2148-5"	"2014"	"2014"	Suppressed	935	Suppressed
	"Fulton County, GA"	"13121"	"Mexican"	"2148-5"	"2015"	"2015"	Suppressed	845	Suppressed
	"Fulton County, GA"	"13121"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	51	Suppressed
	"Fulton County, GA"	"13121"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	82	Suppressed
	"Fulton County, GA"	"13121"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	91	Suppressed
	"Fulton County, GA"	"13121"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	78	Suppressed
	"Fulton County, GA"	"13121"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	90	Suppressed
	"Fulton County, GA"	"13121"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	102	Suppressed
	"Fulton County, GA"	"13121"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	94	Suppressed
	"Fulton County, GA"	"13121"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	89	Suppressed
	"Fulton County, GA"	"13121"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	79	Suppressed
	"Fulton County, GA"	"13121"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	15	Suppressed
	"Fulton County, GA"	"13121"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	32	Suppressed
	"Fulton County, GA"	"13121"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	30	Suppressed
	"Fulton County, GA"	"13121"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	28	Suppressed
	"Fulton County, GA"	"13121"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	38	Suppressed
	"Fulton County, GA"	"13121"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	36	Suppressed
	"Fulton County, GA"	"13121"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	28	Suppressed
	"Fulton County, GA"	"13121"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	21	Suppressed
	"Fulton County, GA"	"13121"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	19	Suppressed
	"Fulton County, GA"	"13121"	"Central or South American"	"4"	"2007"	"2007"	Suppressed	270	Suppressed
	"Fulton County, GA"	"13121"	"Central or South American"	"4"	"2008"	"2008"	Suppressed	320	Suppressed
	"Fulton County, GA"	"13121"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	328	Suppressed
	"Fulton County, GA"	"13121"	"Central or South American"	"4"	"2010"	"2010"	Suppressed	344	Suppressed
	"Fulton County, GA"	"13121"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	358	Suppressed
	"Fulton County, GA"	"13121"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	280	Suppressed
	"Fulton County, GA"	"13121"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	282	Suppressed
	"Fulton County, GA"	"13121"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	250	Suppressed
	"Fulton County, GA"	"13121"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	255	Suppressed
	"Fulton County, GA"	"13121"	"Non-Hispanic White"	"6"	"2007"	"2007"	16	4394	3.64 (Unreliable)
	"Fulton County, GA"	"13121"	"Non-Hispanic White"	"6"	"2008"	"2008"	20	4368	4.58
	"Fulton County, GA"	"13121"	"Non-Hispanic White"	"6"	"2009"	"2009"	22	4182	5.26
	"Fulton County, GA"	"13121"	"Non-Hispanic White"	"6"	"2010"	"2010"	10	4122	2.43 (Unreliable)
	"Fulton County, GA"	"13121"	"Non-Hispanic White"	"6"	"2011"	"2011"	13	4024	3.23 (Unreliable)
	"Fulton County, GA"	"13121"	"Non-Hispanic White"	"6"	"2012"	"2012"	12	3934	3.05 (Unreliable)
	"Fulton County, GA"	"13121"	"Non-Hispanic White"	"6"	"2013"	"2013"	14	3885	3.60 (Unreliable)
	"Fulton County, GA"	"13121"	"Non-Hispanic White"	"6"	"2014"	"2014"	13	4034	3.22 (Unreliable)
	"Fulton County, GA"	"13121"	"Non-Hispanic White"	"6"	"2015"	"2015"	14	3996	3.50 (Unreliable)
	"Fulton County, GA"	"13121"	"Non-Hispanic Black"	"7"	"2007"	"2007"	96	7209	13.32
	"Fulton County, GA"	"13121"	"Non-Hispanic Black"	"7"	"2008"	"2008"	88	7368	11.94
	"Fulton County, GA"	"13121"	"Non-Hispanic Black"	"7"	"2009"	"2009"	72	7057	10.20
	"Fulton County, GA"	"13121"	"Non-Hispanic Black"	"7"	"2010"	"2010"	49	6939	7.06
	"Fulton County, GA"	"13121"	"Non-Hispanic Black"	"7"	"2011"	"2011"	68	6888	9.87
	"Fulton County, GA"	"13121"	"Non-Hispanic Black"	"7"	"2012"	"2012"	46	6745	6.82
	"Fulton County, GA"	"13121"	"Non-Hispanic Black"	"7"	"2013"	"2013"	66	6778	9.74
	"Fulton County, GA"	"13121"	"Non-Hispanic Black"	"7"	"2014"	"2014"	84	6894	12.18
	"Fulton County, GA"	"13121"	"Non-Hispanic Black"	"7"	"2015"	"2015"	71	6911	10.27
	"Gwinnett County, GA"	"13135"	"Mexican"	"2148-5"	"2007"	"2007"	17	3294	5.16 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Mexican"	"2148-5"	"2008"	"2008"	21	3979	5.28
	"Gwinnett County, GA"	"13135"	"Mexican"	"2148-5"	"2009"	"2009"	26	3911	6.65
	"Gwinnett County, GA"	"13135"	"Mexican"	"2148-5"	"2010"	"2010"	14	2631	5.32 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Mexican"	"2148-5"	"2011"	"2011"	Suppressed	1720	Suppressed
	"Gwinnett County, GA"	"13135"	"Mexican"	"2148-5"	"2012"	"2012"	Suppressed	1510	Suppressed
	"Gwinnett County, GA"	"13135"	"Mexican"	"2148-5"	"2013"	"2013"	10	1555	6.43 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Mexican"	"2148-5"	"2014"	"2014"	Suppressed	1601	Suppressed
	"Gwinnett County, GA"	"13135"	"Mexican"	"2148-5"	"2015"	"2015"	11	1881	5.85 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	93	Suppressed
	"Gwinnett County, GA"	"13135"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	105	Suppressed
	"Gwinnett County, GA"	"13135"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	108	Suppressed
	"Gwinnett County, GA"	"13135"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	119	Suppressed
	"Gwinnett County, GA"	"13135"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	137	Suppressed
	"Gwinnett County, GA"	"13135"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	127	Suppressed
	"Gwinnett County, GA"	"13135"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	161	Suppressed
	"Gwinnett County, GA"	"13135"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	184	Suppressed
	"Gwinnett County, GA"	"13135"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	169	Suppressed
	"Gwinnett County, GA"	"13135"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	30	Suppressed
	"Gwinnett County, GA"	"13135"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	27	Suppressed
	"Gwinnett County, GA"	"13135"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	36	Suppressed
	"Gwinnett County, GA"	"13135"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	30	Suppressed
	"Gwinnett County, GA"	"13135"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	38	Suppressed
	"Gwinnett County, GA"	"13135"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	45	Suppressed
	"Gwinnett County, GA"	"13135"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	56	Suppressed
	"Gwinnett County, GA"	"13135"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	58	Suppressed
	"Gwinnett County, GA"	"13135"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	56	Suppressed
	"Gwinnett County, GA"	"13135"	"Central or South American"	"4"	"2007"	"2007"	Suppressed	1239	Suppressed
	"Gwinnett County, GA"	"13135"	"Central or South American"	"4"	"2008"	"2008"	Suppressed	981	Suppressed
	"Gwinnett County, GA"	"13135"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	1047	Suppressed
	"Gwinnett County, GA"	"13135"	"Central or South American"	"4"	"2010"	"2010"	Suppressed	978	Suppressed
	"Gwinnett County, GA"	"13135"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	1018	Suppressed
	"Gwinnett County, GA"	"13135"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	952	Suppressed
	"Gwinnett County, GA"	"13135"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	985	Suppressed
	"Gwinnett County, GA"	"13135"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	901	Suppressed
	"Gwinnett County, GA"	"13135"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	971	Suppressed
	"Gwinnett County, GA"	"13135"	"Non-Hispanic White"	"6"	"2007"	"2007"	12	4332	2.77 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Non-Hispanic White"	"6"	"2008"	"2008"	15	3348	4.48 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Non-Hispanic White"	"6"	"2009"	"2009"	13	2926	4.44 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Non-Hispanic White"	"6"	"2010"	"2010"	Suppressed	3208	Suppressed
	"Gwinnett County, GA"	"13135"	"Non-Hispanic White"	"6"	"2011"	"2011"	15	3712	4.04 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Non-Hispanic White"	"6"	"2012"	"2012"	14	3537	3.96 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Non-Hispanic White"	"6"	"2013"	"2013"	14	3715	3.77 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Non-Hispanic White"	"6"	"2014"	"2014"	18	3559	5.06 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Non-Hispanic White"	"6"	"2015"	"2015"	16	3625	4.41 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Non-Hispanic Black"	"7"	"2007"	"2007"	31	2947	10.52
	"Gwinnett County, GA"	"13135"	"Non-Hispanic Black"	"7"	"2008"	"2008"	25	2548	9.81
	"Gwinnett County, GA"	"13135"	"Non-Hispanic Black"	"7"	"2009"	"2009"	23	2325	9.89
	"Gwinnett County, GA"	"13135"	"Non-Hispanic Black"	"7"	"2010"	"2010"	20	2530	7.91
	"Gwinnett County, GA"	"13135"	"Non-Hispanic Black"	"7"	"2011"	"2011"	27	2868	9.41
	"Gwinnett County, GA"	"13135"	"Non-Hispanic Black"	"7"	"2012"	"2012"	27	2982	9.05
	"Gwinnett County, GA"	"13135"	"Non-Hispanic Black"	"7"	"2013"	"2013"	22	3006	7.32
	"Gwinnett County, GA"	"13135"	"Non-Hispanic Black"	"7"	"2014"	"2014"	35	3280	10.67
	"Gwinnett County, GA"	"13135"	"Non-Hispanic Black"	"7"	"2015"	"2015"	36	3197	11.26
	"Unidentified Counties, GA"	"13999"	"Mexican"	"2148-5"	"2007"	"2007"	37	9587	3.86
	"Unidentified Counties, GA"	"13999"	"Mexican"	"2148-5"	"2008"	"2008"	39	9429	4.14
	"Unidentified Counties, GA"	"13999"	"Mexican"	"2148-5"	"2009"	"2009"	38	8348	4.55
	"Unidentified Counties, GA"	"13999"	"Mexican"	"2148-5"	"2010"	"2010"	30	7232	4.15
	"Unidentified Counties, GA"	"13999"	"Mexican"	"2148-5"	"2011"	"2011"	26	6355	4.09
	"Unidentified Counties, GA"	"13999"	"Mexican"	"2148-5"	"2012"	"2012"	25	5953	4.20
	"Unidentified Counties, GA"	"13999"	"Mexican"	"2148-5"	"2013"	"2013"	24	5710	4.20
	"Unidentified Counties, GA"	"13999"	"Mexican"	"2148-5"	"2014"	"2014"	29	5273	5.50
	"Unidentified Counties, GA"	"13999"	"Mexican"	"2148-5"	"2015"	"2015"	35	5526	6.33
	"Unidentified Counties, GA"	"13999"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	563	Suppressed
	"Unidentified Counties, GA"	"13999"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	666	Suppressed
	"Unidentified Counties, GA"	"13999"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	664	Suppressed
	"Unidentified Counties, GA"	"13999"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	600	Suppressed
	"Unidentified Counties, GA"	"13999"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	663	Suppressed
	"Unidentified Counties, GA"	"13999"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	664	Suppressed
	"Unidentified Counties, GA"	"13999"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	687	Suppressed
	"Unidentified Counties, GA"	"13999"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	636	Suppressed
	"Unidentified Counties, GA"	"13999"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	656	Suppressed
	"Unidentified Counties, GA"	"13999"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	131	Suppressed
	"Unidentified Counties, GA"	"13999"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	113	Suppressed
	"Unidentified Counties, GA"	"13999"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	154	Suppressed
	"Unidentified Counties, GA"	"13999"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	164	Suppressed
	"Unidentified Counties, GA"	"13999"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	138	Suppressed
	"Unidentified Counties, GA"	"13999"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	142	Suppressed
	"Unidentified Counties, GA"	"13999"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	163	Suppressed
	"Unidentified Counties, GA"	"13999"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	152	Suppressed
	"Unidentified Counties, GA"	"13999"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	149	Suppressed
	"Unidentified Counties, GA"	"13999"	"Central or South American"	"4"	"2007"	"2007"	13	2213	5.87 (Unreliable)
	"Unidentified Counties, GA"	"13999"	"Central or South American"	"4"	"2008"	"2008"	13	2024	6.42 (Unreliable)
	"Unidentified Counties, GA"	"13999"	"Central or South American"	"4"	"2009"	"2009"	10	1995	5.01 (Unreliable)
	"Unidentified Counties, GA"	"13999"	"Central or South American"	"4"	"2010"	"2010"	14	1928	7.26 (Unreliable)
	"Unidentified Counties, GA"	"13999"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	1693	Suppressed
	"Unidentified Counties, GA"	"13999"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	1575	Suppressed
	"Unidentified Counties, GA"	"13999"	"Central or South American"	"4"	"2013"	"2013"	14	1690	8.28 (Unreliable)
	"Unidentified Counties, GA"	"13999"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	1493	Suppressed
	"Unidentified Counties, GA"	"13999"	"Central or South American"	"4"	"2015"	"2015"	11	1615	6.81 (Unreliable)
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic White"	"6"	"2007"	"2007"	341	52342	6.51
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic White"	"6"	"2008"	"2008"	301	49197	6.12
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic White"	"6"	"2009"	"2009"	268	47712	5.62
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic White"	"6"	"2010"	"2010"	271	45882	5.91
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic White"	"6"	"2011"	"2011"	255	46165	5.52
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic White"	"6"	"2012"	"2012"	254	46069	5.51
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic White"	"6"	"2013"	"2013"	251	45009	5.58
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic White"	"6"	"2014"	"2014"	240	43683	5.49
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic White"	"6"	"2015"	"2015"	238	43841	5.43
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic Black"	"7"	"2007"	"2007"	413	30322	13.62
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic Black"	"7"	"2008"	"2008"	389	29409	13.23
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic Black"	"7"	"2009"	"2009"	358	28224	12.68
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic Black"	"7"	"2010"	"2010"	270	27001	10.00
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic Black"	"7"	"2011"	"2011"	294	26570	11.07
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic Black"	"7"	"2012"	"2012"	267	26138	10.22
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic Black"	"7"	"2013"	"2013"	288	26134	11.02
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic Black"	"7"	"2014"	"2014"	285	22540	12.64
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic Black"	"7"	"2015"	"2015"	316	22643	13.96
	"Honolulu County, HI"	"15003"	"Mexican"	"2148-5"	"2007"	"2007"	Suppressed	392	Suppressed
	"Honolulu County, HI"	"15003"	"Mexican"	"2148-5"	"2008"	"2008"	Suppressed	403	Suppressed
	"Honolulu County, HI"	"15003"	"Mexican"	"2148-5"	"2009"	"2009"	Suppressed	394	Suppressed
	"Honolulu County, HI"	"15003"	"Mexican"	"2148-5"	"2010"	"2010"	Suppressed	435	Suppressed
	"Honolulu County, HI"	"15003"	"Mexican"	"2148-5"	"2011"	"2011"	Suppressed	497	Suppressed
	"Honolulu County, HI"	"15003"	"Mexican"	"2148-5"	"2012"	"2012"	Suppressed	457	Suppressed
	"Honolulu County, HI"	"15003"	"Mexican"	"2148-5"	"2013"	"2013"	Suppressed	512	Suppressed
	"Honolulu County, HI"	"15003"	"Mexican"	"2148-5"	"2014"	"2014"	Suppressed	541	Suppressed
	"Honolulu County, HI"	"15003"	"Mexican"	"2148-5"	"2015"	"2015"	Suppressed	568	Suppressed
	"Honolulu County, HI"	"15003"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	425	Suppressed
	"Honolulu County, HI"	"15003"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	476	Suppressed
	"Honolulu County, HI"	"15003"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	518	Suppressed
	"Honolulu County, HI"	"15003"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	506	Suppressed
	"Honolulu County, HI"	"15003"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	514	Suppressed
	"Honolulu County, HI"	"15003"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	569	Suppressed
	"Honolulu County, HI"	"15003"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	530	Suppressed
	"Honolulu County, HI"	"15003"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	529	Suppressed
	"Honolulu County, HI"	"15003"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	594	Suppressed
	"Honolulu County, HI"	"15003"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	19	Suppressed
