"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Polk County, FL"	"12105"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	1449	Suppressed
	"Polk County, FL"	"12105"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	253	Suppressed
	"Polk County, FL"	"12105"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	274	Suppressed
	"Polk County, FL"	"12105"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	369	Suppressed
	"Polk County, FL"	"12105"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	452	Suppressed
	"Polk County, FL"	"12105"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	34	Suppressed
	"Polk County, FL"	"12105"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	36	Suppressed
	"Polk County, FL"	"12105"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	45	Suppressed
	"Polk County, FL"	"12105"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	64	Suppressed
	"Polk County, FL"	"12105"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	140	Suppressed
	"Polk County, FL"	"12105"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	144	Suppressed
	"Polk County, FL"	"12105"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	193	Suppressed
	"Polk County, FL"	"12105"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	255	Suppressed
	"Polk County, FL"	"12105"	"Non-Hispanic White"	"6"	"2003"	"2003"	29	4136	7.01
	"Polk County, FL"	"12105"	"Non-Hispanic White"	"6"	"2004"	"2004"	29	4100	7.07
	"Polk County, FL"	"12105"	"Non-Hispanic White"	"6"	"2005"	"2005"	23	4272	5.38
	"Polk County, FL"	"12105"	"Non-Hispanic White"	"6"	"2006"	"2006"	25	4318	5.79
	"Polk County, FL"	"12105"	"Non-Hispanic Black"	"7"	"2003"	"2003"	23	1298	17.72
	"Polk County, FL"	"12105"	"Non-Hispanic Black"	"7"	"2004"	"2004"	24	1330	18.05
	"Polk County, FL"	"12105"	"Non-Hispanic Black"	"7"	"2005"	"2005"	24	1425	16.84
	"Polk County, FL"	"12105"	"Non-Hispanic Black"	"7"	"2006"	"2006"	17	1569	10.83 (Unreliable)
	"Sarasota County, FL"	"12115"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	210	Suppressed
	"Sarasota County, FL"	"12115"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	240	Suppressed
	"Sarasota County, FL"	"12115"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	283	Suppressed
	"Sarasota County, FL"	"12115"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	330	Suppressed
	"Sarasota County, FL"	"12115"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	43	Suppressed
	"Sarasota County, FL"	"12115"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	51	Suppressed
	"Sarasota County, FL"	"12115"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	49	Suppressed
	"Sarasota County, FL"	"12115"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	69	Suppressed
	"Sarasota County, FL"	"12115"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	23	Suppressed
	"Sarasota County, FL"	"12115"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	33	Suppressed
	"Sarasota County, FL"	"12115"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	34	Suppressed
	"Sarasota County, FL"	"12115"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	39	Suppressed
	"Sarasota County, FL"	"12115"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	132	Suppressed
	"Sarasota County, FL"	"12115"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	108	Suppressed
	"Sarasota County, FL"	"12115"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	126	Suppressed
	"Sarasota County, FL"	"12115"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	164	Suppressed
	"Sarasota County, FL"	"12115"	"Non-Hispanic White"	"6"	"2003"	"2003"	Suppressed	2230	Suppressed
	"Sarasota County, FL"	"12115"	"Non-Hispanic White"	"6"	"2004"	"2004"	Suppressed	2199	Suppressed
	"Sarasota County, FL"	"12115"	"Non-Hispanic White"	"6"	"2005"	"2005"	12	2179	5.51 (Unreliable)
	"Sarasota County, FL"	"12115"	"Non-Hispanic White"	"6"	"2006"	"2006"	Suppressed	2189	Suppressed
	"Sarasota County, FL"	"12115"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	260	Suppressed
	"Sarasota County, FL"	"12115"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	223	Suppressed
	"Sarasota County, FL"	"12115"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	240	Suppressed
	"Sarasota County, FL"	"12115"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	286	Suppressed
	"Seminole County, FL"	"12117"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	138	Suppressed
	"Seminole County, FL"	"12117"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	138	Suppressed
	"Seminole County, FL"	"12117"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	155	Suppressed
	"Seminole County, FL"	"12117"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	167	Suppressed
	"Seminole County, FL"	"12117"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	359	Suppressed
	"Seminole County, FL"	"12117"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	373	Suppressed
	"Seminole County, FL"	"12117"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	394	Suppressed
	"Seminole County, FL"	"12117"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	435	Suppressed
	"Seminole County, FL"	"12117"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	55	Suppressed
	"Seminole County, FL"	"12117"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	49	Suppressed
	"Seminole County, FL"	"12117"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	41	Suppressed
	"Seminole County, FL"	"12117"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	58	Suppressed
	"Seminole County, FL"	"12117"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	243	Suppressed
	"Seminole County, FL"	"12117"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	279	Suppressed
	"Seminole County, FL"	"12117"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	292	Suppressed
	"Seminole County, FL"	"12117"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	301	Suppressed
	"Seminole County, FL"	"12117"	"Non-Hispanic White"	"6"	"2003"	"2003"	13	3020	4.30 (Unreliable)
	"Seminole County, FL"	"12117"	"Non-Hispanic White"	"6"	"2004"	"2004"	16	3020	5.30 (Unreliable)
	"Seminole County, FL"	"12117"	"Non-Hispanic White"	"6"	"2005"	"2005"	20	2981	6.71
	"Seminole County, FL"	"12117"	"Non-Hispanic White"	"6"	"2006"	"2006"	13	2893	4.49 (Unreliable)
	"Seminole County, FL"	"12117"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	572	Suppressed
	"Seminole County, FL"	"12117"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	638	Suppressed
	"Seminole County, FL"	"12117"	"Non-Hispanic Black"	"7"	"2005"	"2005"	10	678	14.75 (Unreliable)
	"Seminole County, FL"	"12117"	"Non-Hispanic Black"	"7"	"2006"	"2006"	16	716	22.35 (Unreliable)
	"Volusia County, FL"	"12127"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	276	Suppressed
	"Volusia County, FL"	"12127"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	308	Suppressed
	"Volusia County, FL"	"12127"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	326	Suppressed
	"Volusia County, FL"	"12127"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	378	Suppressed
	"Volusia County, FL"	"12127"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	263	Suppressed
	"Volusia County, FL"	"12127"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	279	Suppressed
	"Volusia County, FL"	"12127"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	310	Suppressed
	"Volusia County, FL"	"12127"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	322	Suppressed
	"Volusia County, FL"	"12127"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	19	Suppressed
	"Volusia County, FL"	"12127"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	27	Suppressed
	"Volusia County, FL"	"12127"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	34	Suppressed
	"Volusia County, FL"	"12127"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	40	Suppressed
	"Volusia County, FL"	"12127"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	76	Suppressed
	"Volusia County, FL"	"12127"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	104	Suppressed
	"Volusia County, FL"	"12127"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	138	Suppressed
	"Volusia County, FL"	"12127"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	164	Suppressed
	"Volusia County, FL"	"12127"	"Non-Hispanic White"	"6"	"2003"	"2003"	11	3344	3.29 (Unreliable)
	"Volusia County, FL"	"12127"	"Non-Hispanic White"	"6"	"2004"	"2004"	22	3212	6.85
	"Volusia County, FL"	"12127"	"Non-Hispanic White"	"6"	"2005"	"2005"	16	3471	4.61 (Unreliable)
	"Volusia County, FL"	"12127"	"Non-Hispanic White"	"6"	"2006"	"2006"	25	3450	7.25
	"Volusia County, FL"	"12127"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	693	Suppressed
	"Volusia County, FL"	"12127"	"Non-Hispanic Black"	"7"	"2004"	"2004"	10	687	14.56 (Unreliable)
	"Volusia County, FL"	"12127"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	701	Suppressed
	"Volusia County, FL"	"12127"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	781	Suppressed
	"Unidentified Counties, FL"	"12999"	"Mexican"	"2148-5"	"2003"	"2003"	16	2790	5.73 (Unreliable)
	"Unidentified Counties, FL"	"12999"	"Mexican"	"2148-5"	"2004"	"2004"	11	3218	3.42 (Unreliable)
	"Unidentified Counties, FL"	"12999"	"Mexican"	"2148-5"	"2005"	"2005"	28	3717	7.53
	"Unidentified Counties, FL"	"12999"	"Mexican"	"2148-5"	"2006"	"2006"	26	4143	6.28
	"Unidentified Counties, FL"	"12999"	"Puerto Rican"	"2180-8"	"2003"	"2003"	16	1515	10.56 (Unreliable)
	"Unidentified Counties, FL"	"12999"	"Puerto Rican"	"2180-8"	"2004"	"2004"	13	1707	7.62 (Unreliable)
	"Unidentified Counties, FL"	"12999"	"Puerto Rican"	"2180-8"	"2005"	"2005"	11	1831	6.01 (Unreliable)
	"Unidentified Counties, FL"	"12999"	"Puerto Rican"	"2180-8"	"2006"	"2006"	17	2123	8.01 (Unreliable)
	"Unidentified Counties, FL"	"12999"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	337	Suppressed
	"Unidentified Counties, FL"	"12999"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	344	Suppressed
	"Unidentified Counties, FL"	"12999"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	411	Suppressed
	"Unidentified Counties, FL"	"12999"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	468	Suppressed
	"Unidentified Counties, FL"	"12999"	"Central or South American"	"4"	"2003"	"2003"	13	1074	12.10 (Unreliable)
	"Unidentified Counties, FL"	"12999"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	1345	Suppressed
	"Unidentified Counties, FL"	"12999"	"Central or South American"	"4"	"2005"	"2005"	15	1611	9.31 (Unreliable)
	"Unidentified Counties, FL"	"12999"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	2068	Suppressed
	"Unidentified Counties, FL"	"12999"	"Non-Hispanic White"	"6"	"2003"	"2003"	201	28038	7.17
	"Unidentified Counties, FL"	"12999"	"Non-Hispanic White"	"6"	"2004"	"2004"	168	29293	5.74
	"Unidentified Counties, FL"	"12999"	"Non-Hispanic White"	"6"	"2005"	"2005"	198	30333	6.53
	"Unidentified Counties, FL"	"12999"	"Non-Hispanic White"	"6"	"2006"	"2006"	181	31338	5.78
	"Unidentified Counties, FL"	"12999"	"Non-Hispanic Black"	"7"	"2003"	"2003"	100	7188	13.91
	"Unidentified Counties, FL"	"12999"	"Non-Hispanic Black"	"7"	"2004"	"2004"	108	7311	14.77
	"Unidentified Counties, FL"	"12999"	"Non-Hispanic Black"	"7"	"2005"	"2005"	103	7623	13.51
	"Unidentified Counties, FL"	"12999"	"Non-Hispanic Black"	"7"	"2006"	"2006"	122	8226	14.83
	"Cobb County, GA"	"13067"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	1789	Suppressed
	"Cobb County, GA"	"13067"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	2052	Suppressed
	"Cobb County, GA"	"13067"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	2206	Suppressed
	"Cobb County, GA"	"13067"	"Mexican"	"2148-5"	"2006"	"2006"	14	2280	6.14 (Unreliable)
	"Cobb County, GA"	"13067"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	46	Suppressed
	"Cobb County, GA"	"13067"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	51	Suppressed
	"Cobb County, GA"	"13067"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	55	Suppressed
	"Cobb County, GA"	"13067"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	54	Suppressed
	"Cobb County, GA"	"13067"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	12	Suppressed
	"Cobb County, GA"	"13067"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	12	Suppressed
	"Cobb County, GA"	"13067"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	12	Suppressed
	"Cobb County, GA"	"13067"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	10	Suppressed
	"Cobb County, GA"	"13067"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	290	Suppressed
	"Cobb County, GA"	"13067"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	324	Suppressed
	"Cobb County, GA"	"13067"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	341	Suppressed
	"Cobb County, GA"	"13067"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	371	Suppressed
	"Cobb County, GA"	"13067"	"Non-Hispanic White"	"6"	"2003"	"2003"	22	5291	4.16
	"Cobb County, GA"	"13067"	"Non-Hispanic White"	"6"	"2004"	"2004"	17	4986	3.41 (Unreliable)
	"Cobb County, GA"	"13067"	"Non-Hispanic White"	"6"	"2005"	"2005"	17	4930	3.45 (Unreliable)
	"Cobb County, GA"	"13067"	"Non-Hispanic White"	"6"	"2006"	"2006"	22	5057	4.35
	"Cobb County, GA"	"13067"	"Non-Hispanic Black"	"7"	"2003"	"2003"	15	2480	6.05 (Unreliable)
	"Cobb County, GA"	"13067"	"Non-Hispanic Black"	"7"	"2004"	"2004"	30	2569	11.68
	"Cobb County, GA"	"13067"	"Non-Hispanic Black"	"7"	"2005"	"2005"	28	2686	10.42
	"Cobb County, GA"	"13067"	"Non-Hispanic Black"	"7"	"2006"	"2006"	48	2948	16.28
	"DeKalb County, GA"	"13089"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	1213	Suppressed
	"DeKalb County, GA"	"13089"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	1247	Suppressed
	"DeKalb County, GA"	"13089"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	1431	Suppressed
	"DeKalb County, GA"	"13089"	"Mexican"	"2148-5"	"2006"	"2006"	14	1480	9.46 (Unreliable)
	"DeKalb County, GA"	"13089"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	37	Suppressed
	"DeKalb County, GA"	"13089"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	30	Suppressed
	"DeKalb County, GA"	"13089"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	26	Suppressed
	"DeKalb County, GA"	"13089"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	31	Suppressed
	"DeKalb County, GA"	"13089"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	16	Suppressed
	"DeKalb County, GA"	"13089"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	Suppressed	Suppressed
	"DeKalb County, GA"	"13089"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	16	Suppressed
	"DeKalb County, GA"	"13089"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	23	Suppressed
	"DeKalb County, GA"	"13089"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	453	Suppressed
	"DeKalb County, GA"	"13089"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	451	Suppressed
	"DeKalb County, GA"	"13089"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	545	Suppressed
	"DeKalb County, GA"	"13089"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	569	Suppressed
	"DeKalb County, GA"	"13089"	"Non-Hispanic White"	"6"	"2003"	"2003"	13	2371	5.48 (Unreliable)
	"DeKalb County, GA"	"13089"	"Non-Hispanic White"	"6"	"2004"	"2004"	Suppressed	2291	Suppressed
	"DeKalb County, GA"	"13089"	"Non-Hispanic White"	"6"	"2005"	"2005"	Suppressed	2259	Suppressed
	"DeKalb County, GA"	"13089"	"Non-Hispanic White"	"6"	"2006"	"2006"	Suppressed	2455	Suppressed
	"DeKalb County, GA"	"13089"	"Non-Hispanic Black"	"7"	"2003"	"2003"	62	5641	10.99
	"DeKalb County, GA"	"13089"	"Non-Hispanic Black"	"7"	"2004"	"2004"	77	5554	13.86
	"DeKalb County, GA"	"13089"	"Non-Hispanic Black"	"7"	"2005"	"2005"	61	5883	10.37
	"DeKalb County, GA"	"13089"	"Non-Hispanic Black"	"7"	"2006"	"2006"	49	6069	8.07
	"Fulton County, GA"	"13121"	"Mexican"	"2148-5"	"2003"	"2003"	12	1905	6.30 (Unreliable)
	"Fulton County, GA"	"13121"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	1777	Suppressed
	"Fulton County, GA"	"13121"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	1793	Suppressed
	"Fulton County, GA"	"13121"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	1819	Suppressed
	"Fulton County, GA"	"13121"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	42	Suppressed
	"Fulton County, GA"	"13121"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	43	Suppressed
	"Fulton County, GA"	"13121"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	37	Suppressed
	"Fulton County, GA"	"13121"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	46	Suppressed
	"Fulton County, GA"	"13121"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	17	Suppressed
	"Fulton County, GA"	"13121"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	14	Suppressed
	"Fulton County, GA"	"13121"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	11	Suppressed
	"Fulton County, GA"	"13121"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	10	Suppressed
	"Fulton County, GA"	"13121"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	300	Suppressed
	"Fulton County, GA"	"13121"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	294	Suppressed
	"Fulton County, GA"	"13121"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	338	Suppressed
	"Fulton County, GA"	"13121"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	292	Suppressed
	"Fulton County, GA"	"13121"	"Non-Hispanic White"	"6"	"2003"	"2003"	18	4487	4.01 (Unreliable)
	"Fulton County, GA"	"13121"	"Non-Hispanic White"	"6"	"2004"	"2004"	22	4223	5.21
	"Fulton County, GA"	"13121"	"Non-Hispanic White"	"6"	"2005"	"2005"	11	3990	2.76 (Unreliable)
	"Fulton County, GA"	"13121"	"Non-Hispanic White"	"6"	"2006"	"2006"	Suppressed	4253	Suppressed
	"Fulton County, GA"	"13121"	"Non-Hispanic Black"	"7"	"2003"	"2003"	75	5722	13.11
	"Fulton County, GA"	"13121"	"Non-Hispanic Black"	"7"	"2004"	"2004"	59	5814	10.15
	"Fulton County, GA"	"13121"	"Non-Hispanic Black"	"7"	"2005"	"2005"	71	6171	11.51
	"Fulton County, GA"	"13121"	"Non-Hispanic Black"	"7"	"2006"	"2006"	74	6694	11.05
	"Gwinnett County, GA"	"13135"	"Mexican"	"2148-5"	"2003"	"2003"	17	2344	7.25 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Mexican"	"2148-5"	"2004"	"2004"	15	2622	5.72 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Mexican"	"2148-5"	"2005"	"2005"	11	2894	3.80 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Mexican"	"2148-5"	"2006"	"2006"	10	3086	3.24 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	78	Suppressed
	"Gwinnett County, GA"	"13135"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	84	Suppressed
	"Gwinnett County, GA"	"13135"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	101	Suppressed
	"Gwinnett County, GA"	"13135"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	104	Suppressed
	"Gwinnett County, GA"	"13135"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	29	Suppressed
	"Gwinnett County, GA"	"13135"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	21	Suppressed
	"Gwinnett County, GA"	"13135"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	27	Suppressed
	"Gwinnett County, GA"	"13135"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	44	Suppressed
	"Gwinnett County, GA"	"13135"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	883	Suppressed
	"Gwinnett County, GA"	"13135"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	1047	Suppressed
	"Gwinnett County, GA"	"13135"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	1191	Suppressed
	"Gwinnett County, GA"	"13135"	"Central or South American"	"4"	"2006"	"2006"	11	1317	8.35 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Non-Hispanic White"	"6"	"2003"	"2003"	19	5216	3.64 (Unreliable)
	"Gwinnett County, GA"	"13135"	"Non-Hispanic White"	"6"	"2004"	"2004"	24	5039	4.76
	"Gwinnett County, GA"	"13135"	"Non-Hispanic White"	"6"	"2005"	"2005"	26	4739	5.49
	"Gwinnett County, GA"	"13135"	"Non-Hispanic White"	"6"	"2006"	"2006"	21	4797	4.38
	"Gwinnett County, GA"	"13135"	"Non-Hispanic Black"	"7"	"2003"	"2003"	30	2280	13.16
	"Gwinnett County, GA"	"13135"	"Non-Hispanic Black"	"7"	"2004"	"2004"	31	2427	12.77
	"Gwinnett County, GA"	"13135"	"Non-Hispanic Black"	"7"	"2005"	"2005"	21	2704	7.77
	"Gwinnett County, GA"	"13135"	"Non-Hispanic Black"	"7"	"2006"	"2006"	31	2940	10.54
	"Unidentified Counties, GA"	"13999"	"Mexican"	"2148-5"	"2003"	"2003"	40	7121	5.62
	"Unidentified Counties, GA"	"13999"	"Mexican"	"2148-5"	"2004"	"2004"	42	8046	5.22
	"Unidentified Counties, GA"	"13999"	"Mexican"	"2148-5"	"2005"	"2005"	53	8657	6.12
	"Unidentified Counties, GA"	"13999"	"Mexican"	"2148-5"	"2006"	"2006"	49	9278	5.28
	"Unidentified Counties, GA"	"13999"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	383	Suppressed
	"Unidentified Counties, GA"	"13999"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	436	Suppressed
	"Unidentified Counties, GA"	"13999"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	398	Suppressed
	"Unidentified Counties, GA"	"13999"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	521	Suppressed
	"Unidentified Counties, GA"	"13999"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	63	Suppressed
	"Unidentified Counties, GA"	"13999"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	89	Suppressed
	"Unidentified Counties, GA"	"13999"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	74	Suppressed
	"Unidentified Counties, GA"	"13999"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	105	Suppressed
	"Unidentified Counties, GA"	"13999"	"Central or South American"	"4"	"2003"	"2003"	13	1131	11.49 (Unreliable)
	"Unidentified Counties, GA"	"13999"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	1289	Suppressed
	"Unidentified Counties, GA"	"13999"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	1566	Suppressed
	"Unidentified Counties, GA"	"13999"	"Central or South American"	"4"	"2006"	"2006"	12	2039	5.89 (Unreliable)
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic White"	"6"	"2003"	"2003"	340	51535	6.60
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic White"	"6"	"2004"	"2004"	366	52064	7.03
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic White"	"6"	"2005"	"2005"	348	52205	6.67
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic White"	"6"	"2006"	"2006"	343	52932	6.48
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic Black"	"7"	"2003"	"2003"	393	25915	15.16
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic Black"	"7"	"2004"	"2004"	391	26790	14.59
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic Black"	"7"	"2005"	"2005"	386	27883	13.84
	"Unidentified Counties, GA"	"13999"	"Non-Hispanic Black"	"7"	"2006"	"2006"	417	30042	13.88
	"Honolulu County, HI"	"15003"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	331	Suppressed
	"Honolulu County, HI"	"15003"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	308	Suppressed
	"Honolulu County, HI"	"15003"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	323	Suppressed
	"Honolulu County, HI"	"15003"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	354	Suppressed
	"Honolulu County, HI"	"15003"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	473	Suppressed
	"Honolulu County, HI"	"15003"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	408	Suppressed
	"Honolulu County, HI"	"15003"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	431	Suppressed
	"Honolulu County, HI"	"15003"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	502	Suppressed
	"Honolulu County, HI"	"15003"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	10	Suppressed
