"Notes"	"State"	"State Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Georgia"	"13"	"Central or South American"	"4"	"2007"	"2007"	20	4663	4.29
	"Georgia"	"13"	"Central or South American"	"4"	"2008"	"2008"	27	4277	6.31
	"Georgia"	"13"	"Central or South American"	"4"	"2009"	"2009"	18	4420	4.07 (Unreliable)
	"Georgia"	"13"	"Central or South American"	"4"	"2010"	"2010"	22	4231	5.20
	"Georgia"	"13"	"Central or South American"	"4"	"2011"	"2011"	15	3955	3.79 (Unreliable)
	"Georgia"	"13"	"Central or South American"	"4"	"2012"	"2012"	13	3670	3.54 (Unreliable)
	"Georgia"	"13"	"Central or South American"	"4"	"2013"	"2013"	24	3746	6.41
	"Georgia"	"13"	"Central or South American"	"4"	"2014"	"2014"	19	3759	5.05 (Unreliable)
	"Georgia"	"13"	"Central or South American"	"4"	"2015"	"2015"	23	3939	5.84
	"Georgia"	"13"	"Other and Unknown Hispanic"	"5"	"2007"	"2007"	Suppressed	830	Suppressed
	"Georgia"	"13"	"Other and Unknown Hispanic"	"5"	"2008"	"2008"	14	2522	5.55 (Unreliable)
	"Georgia"	"13"	"Other and Unknown Hispanic"	"5"	"2009"	"2009"	19	2598	7.31 (Unreliable)
	"Georgia"	"13"	"Other and Unknown Hispanic"	"5"	"2010"	"2010"	Suppressed	2631	Suppressed
	"Georgia"	"13"	"Other and Unknown Hispanic"	"5"	"2011"	"2011"	Suppressed	2109	Suppressed
	"Georgia"	"13"	"Other and Unknown Hispanic"	"5"	"2012"	"2012"	Suppressed	1994	Suppressed
	"Georgia"	"13"	"Other and Unknown Hispanic"	"5"	"2013"	"2013"	12	1787	6.72 (Unreliable)
	"Georgia"	"13"	"Other and Unknown Hispanic"	"5"	"2014"	"2014"	Suppressed	1601	Suppressed
	"Georgia"	"13"	"Other and Unknown Hispanic"	"5"	"2015"	"2015"	Suppressed	1236	Suppressed
	"Georgia"	"13"	"Non-Hispanic White"	"6"	"2007"	"2007"	408	68659	5.94
	"Georgia"	"13"	"Non-Hispanic White"	"6"	"2008"	"2008"	375	63757	5.88
	"Georgia"	"13"	"Non-Hispanic White"	"6"	"2009"	"2009"	326	61727	5.28
	"Georgia"	"13"	"Non-Hispanic White"	"6"	"2010"	"2010"	307	59700	5.14
	"Georgia"	"13"	"Non-Hispanic White"	"6"	"2011"	"2011"	303	60622	5.00
	"Georgia"	"13"	"Non-Hispanic White"	"6"	"2012"	"2012"	301	60311	4.99
	"Georgia"	"13"	"Non-Hispanic White"	"6"	"2013"	"2013"	308	59379	5.19
	"Georgia"	"13"	"Non-Hispanic White"	"6"	"2014"	"2014"	298	60104	4.96
	"Georgia"	"13"	"Non-Hispanic White"	"6"	"2015"	"2015"	311	60328	5.16
	"Georgia"	"13"	"Non-Hispanic Black"	"7"	"2007"	"2007"	642	49620	12.94
	"Georgia"	"13"	"Non-Hispanic Black"	"7"	"2008"	"2008"	600	48298	12.42
	"Georgia"	"13"	"Non-Hispanic Black"	"7"	"2009"	"2009"	533	46235	11.53
	"Georgia"	"13"	"Non-Hispanic Black"	"7"	"2010"	"2010"	413	44824	9.21
	"Georgia"	"13"	"Non-Hispanic Black"	"7"	"2011"	"2011"	490	44649	10.97
	"Georgia"	"13"	"Non-Hispanic Black"	"7"	"2012"	"2012"	398	44293	8.99
	"Georgia"	"13"	"Non-Hispanic Black"	"7"	"2013"	"2013"	449	44381	10.12
	"Georgia"	"13"	"Non-Hispanic Black"	"7"	"2014"	"2014"	541	45022	12.02
	"Georgia"	"13"	"Non-Hispanic Black"	"7"	"2015"	"2015"	570	45461	12.54
	"Georgia"	"13"	"Non-Hispanic other races"	"8"	"2007"	"2007"	28	5648	4.96
	"Georgia"	"13"	"Non-Hispanic other races"	"8"	"2008"	"2008"	20	5480	3.65
	"Georgia"	"13"	"Non-Hispanic other races"	"8"	"2009"	"2009"	20	5413	3.69
	"Georgia"	"13"	"Non-Hispanic other races"	"8"	"2010"	"2010"	14	5306	2.64 (Unreliable)
	"Georgia"	"13"	"Non-Hispanic other races"	"8"	"2011"	"2011"	28	5746	4.87
	"Georgia"	"13"	"Non-Hispanic other races"	"8"	"2012"	"2012"	16	5914	2.71 (Unreliable)
	"Georgia"	"13"	"Non-Hispanic other races"	"8"	"2013"	"2013"	22	5666	3.88
	"Georgia"	"13"	"Non-Hispanic other races"	"8"	"2014"	"2014"	30	6115	4.91
	"Georgia"	"13"	"Non-Hispanic other races"	"8"	"2015"	"2015"	20	6077	3.29
	"Georgia"	"13"	"Origin unknown or not stated"	"9"	"2007"	"2007"	29	2447	11.85
	"Georgia"	"13"	"Origin unknown or not stated"	"9"	"2008"	"2008"	31	3226	9.61
	"Georgia"	"13"	"Origin unknown or not stated"	"9"	"2009"	"2009"	32	3408	9.39
	"Georgia"	"13"	"Origin unknown or not stated"	"9"	"2010"	"2010"	20	2900	6.90
	"Georgia"	"13"	"Origin unknown or not stated"	"9"	"2011"	"2011"	Suppressed	2728	Suppressed
	"Georgia"	"13"	"Origin unknown or not stated"	"9"	"2012"	"2012"	14	2290	6.11 (Unreliable)
	"Georgia"	"13"	"Origin unknown or not stated"	"9"	"2013"	"2013"	28	2328	12.03
	"Georgia"	"13"	"Origin unknown or not stated"	"9"	"2014"	"2014"	20	2463	8.12
	"Georgia"	"13"	"Origin unknown or not stated"	"9"	"2015"	"2015"	20	1702	11.75
	"Hawaii"	"15"	"Mexican"	"2148-5"	"2007"	"2007"	Suppressed	635	Suppressed
	"Hawaii"	"15"	"Mexican"	"2148-5"	"2008"	"2008"	Suppressed	659	Suppressed
	"Hawaii"	"15"	"Mexican"	"2148-5"	"2009"	"2009"	Suppressed	669	Suppressed
	"Hawaii"	"15"	"Mexican"	"2148-5"	"2010"	"2010"	Suppressed	674	Suppressed
	"Hawaii"	"15"	"Mexican"	"2148-5"	"2011"	"2011"	Suppressed	720	Suppressed
	"Hawaii"	"15"	"Mexican"	"2148-5"	"2012"	"2012"	Suppressed	682	Suppressed
	"Hawaii"	"15"	"Mexican"	"2148-5"	"2013"	"2013"	Suppressed	753	Suppressed
	"Hawaii"	"15"	"Mexican"	"2148-5"	"2014"	"2014"	Suppressed	773	Suppressed
	"Hawaii"	"15"	"Mexican"	"2148-5"	"2015"	"2015"	Suppressed	807	Suppressed
	"Hawaii"	"15"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	742	Suppressed
	"Hawaii"	"15"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	800	Suppressed
	"Hawaii"	"15"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	871	Suppressed
	"Hawaii"	"15"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	852	Suppressed
	"Hawaii"	"15"	"Puerto Rican"	"2180-8"	"2011"	"2011"	10	898	11.14 (Unreliable)
	"Hawaii"	"15"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	927	Suppressed
	"Hawaii"	"15"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	879	Suppressed
	"Hawaii"	"15"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	914	Suppressed
	"Hawaii"	"15"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	976	Suppressed
	"Hawaii"	"15"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	25	Suppressed
	"Hawaii"	"15"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	20	Suppressed
	"Hawaii"	"15"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	29	Suppressed
	"Hawaii"	"15"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	28	Suppressed
	"Hawaii"	"15"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	31	Suppressed
	"Hawaii"	"15"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	28	Suppressed
	"Hawaii"	"15"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	26	Suppressed
	"Hawaii"	"15"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	21	Suppressed
	"Hawaii"	"15"	"Central or South American"	"4"	"2007"	"2007"	Suppressed	153	Suppressed
	"Hawaii"	"15"	"Central or South American"	"4"	"2008"	"2008"	Suppressed	145	Suppressed
	"Hawaii"	"15"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	173	Suppressed
	"Hawaii"	"15"	"Central or South American"	"4"	"2010"	"2010"	Suppressed	158	Suppressed
	"Hawaii"	"15"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	184	Suppressed
	"Hawaii"	"15"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	162	Suppressed
	"Hawaii"	"15"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	174	Suppressed
	"Hawaii"	"15"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	143	Suppressed
	"Hawaii"	"15"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	125	Suppressed
	"Hawaii"	"15"	"Other and Unknown Hispanic"	"5"	"2007"	"2007"	Suppressed	1452	Suppressed
	"Hawaii"	"15"	"Other and Unknown Hispanic"	"5"	"2008"	"2008"	13	1438	9.04 (Unreliable)
	"Hawaii"	"15"	"Other and Unknown Hispanic"	"5"	"2009"	"2009"	10	1413	7.08 (Unreliable)
	"Hawaii"	"15"	"Other and Unknown Hispanic"	"5"	"2010"	"2010"	11	1255	8.76 (Unreliable)
	"Hawaii"	"15"	"Other and Unknown Hispanic"	"5"	"2011"	"2011"	Suppressed	1208	Suppressed
	"Hawaii"	"15"	"Other and Unknown Hispanic"	"5"	"2012"	"2012"	Suppressed	1168	Suppressed
	"Hawaii"	"15"	"Other and Unknown Hispanic"	"5"	"2013"	"2013"	10	1169	8.55 (Unreliable)
	"Hawaii"	"15"	"Other and Unknown Hispanic"	"5"	"2014"	"2014"	Suppressed	908	Suppressed
	"Hawaii"	"15"	"Other and Unknown Hispanic"	"5"	"2015"	"2015"	Suppressed	846	Suppressed
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"2007"	"2007"	25	4494	5.56
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"2008"	"2008"	23	4812	4.78
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"2009"	"2009"	20	4603	4.34
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"2010"	"2010"	17	4758	3.57 (Unreliable)
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"2011"	"2011"	20	4860	4.12
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"2012"	"2012"	17	4725	3.60 (Unreliable)
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"2013"	"2013"	26	4940	5.26
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"2014"	"2014"	19	4881	3.89 (Unreliable)
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"2015"	"2015"	17	4803	3.54 (Unreliable)
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"2007"	"2007"	Suppressed	425	Suppressed
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"2008"	"2008"	Suppressed	478	Suppressed
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"2009"	"2009"	Suppressed	411	Suppressed
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"2010"	"2010"	Suppressed	508	Suppressed
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"2011"	"2011"	Suppressed	508	Suppressed
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"2012"	"2012"	Suppressed	488	Suppressed
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"2013"	"2013"	10	542	18.45 (Unreliable)
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"2014"	"2014"	Suppressed	558	Suppressed
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"2015"	"2015"	Suppressed	579	Suppressed
	"Hawaii"	"15"	"Non-Hispanic other races"	"8"	"2007"	"2007"	76	11157	6.81
	"Hawaii"	"15"	"Non-Hispanic other races"	"8"	"2008"	"2008"	65	11104	5.85
	"Hawaii"	"15"	"Non-Hispanic other races"	"8"	"2009"	"2009"	68	10711	6.35
	"Hawaii"	"15"	"Non-Hispanic other races"	"8"	"2010"	"2010"	70	10734	6.52
	"Hawaii"	"15"	"Non-Hispanic other races"	"8"	"2011"	"2011"	54	10522	5.13
	"Hawaii"	"15"	"Non-Hispanic other races"	"8"	"2012"	"2012"	56	10785	5.19
	"Hawaii"	"15"	"Non-Hispanic other races"	"8"	"2013"	"2013"	67	10480	6.39
	"Hawaii"	"15"	"Non-Hispanic other races"	"8"	"2014"	"2014"	52	10343	5.03
	"Hawaii"	"15"	"Non-Hispanic other races"	"8"	"2015"	"2015"	67	10246	6.54
	"Hawaii"	"15"	"Origin unknown or not stated"	"9"	"2007"	"2007"	Suppressed	51	Suppressed
	"Hawaii"	"15"	"Origin unknown or not stated"	"9"	"2008"	"2008"	Suppressed	28	Suppressed
	"Hawaii"	"15"	"Origin unknown or not stated"	"9"	"2009"	"2009"	Suppressed	27	Suppressed
	"Hawaii"	"15"	"Origin unknown or not stated"	"9"	"2010"	"2010"	Suppressed	20	Suppressed
	"Hawaii"	"15"	"Origin unknown or not stated"	"9"	"2011"	"2011"	Suppressed	28	Suppressed
	"Hawaii"	"15"	"Origin unknown or not stated"	"9"	"2012"	"2012"	Suppressed	12	Suppressed
	"Hawaii"	"15"	"Origin unknown or not stated"	"9"	"2013"	"2013"	Suppressed	22	Suppressed
	"Hawaii"	"15"	"Origin unknown or not stated"	"9"	"2014"	"2014"	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Origin unknown or not stated"	"9"	"2015"	"2015"	Suppressed	17	Suppressed
	"Idaho"	"16"	"Mexican"	"2148-5"	"2007"	"2007"	22	3210	6.85
	"Idaho"	"16"	"Mexican"	"2148-5"	"2008"	"2008"	29	3326	8.72
	"Idaho"	"16"	"Mexican"	"2148-5"	"2009"	"2009"	23	3038	7.57
	"Idaho"	"16"	"Mexican"	"2148-5"	"2010"	"2010"	14	3001	4.67 (Unreliable)
	"Idaho"	"16"	"Mexican"	"2148-5"	"2011"	"2011"	18	2858	6.30 (Unreliable)
	"Idaho"	"16"	"Mexican"	"2148-5"	"2012"	"2012"	22	2772	7.94
	"Idaho"	"16"	"Mexican"	"2148-5"	"2013"	"2013"	15	2739	5.48 (Unreliable)
	"Idaho"	"16"	"Mexican"	"2148-5"	"2014"	"2014"	15	2955	5.08 (Unreliable)
	"Idaho"	"16"	"Mexican"	"2148-5"	"2015"	"2015"	11	2940	3.74 (Unreliable)
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	42	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	38	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	42	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	42	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	40	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	53	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	53	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	51	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	56	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	11	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	16	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	12	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	13	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	12	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	13	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"2007"	"2007"	Suppressed	143	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"2008"	"2008"	Suppressed	151	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	159	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"2010"	"2010"	Suppressed	149	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	166	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	161	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	187	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	159	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	161	Suppressed
	"Idaho"	"16"	"Other and Unknown Hispanic"	"5"	"2007"	"2007"	Suppressed	466	Suppressed
	"Idaho"	"16"	"Other and Unknown Hispanic"	"5"	"2008"	"2008"	Suppressed	524	Suppressed
	"Idaho"	"16"	"Other and Unknown Hispanic"	"5"	"2009"	"2009"	Suppressed	434	Suppressed
	"Idaho"	"16"	"Other and Unknown Hispanic"	"5"	"2010"	"2010"	Suppressed	438	Suppressed
	"Idaho"	"16"	"Other and Unknown Hispanic"	"5"	"2011"	"2011"	Suppressed	399	Suppressed
	"Idaho"	"16"	"Other and Unknown Hispanic"	"5"	"2012"	"2012"	Suppressed	497	Suppressed
	"Idaho"	"16"	"Other and Unknown Hispanic"	"5"	"2013"	"2013"	Suppressed	434	Suppressed
	"Idaho"	"16"	"Other and Unknown Hispanic"	"5"	"2014"	"2014"	Suppressed	474	Suppressed
	"Idaho"	"16"	"Other and Unknown Hispanic"	"5"	"2015"	"2015"	Suppressed	475	Suppressed
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"2007"	"2007"	132	20187	6.54
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"2008"	"2008"	106	19868	5.34
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"2009"	"2009"	94	19053	4.93
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"2010"	"2010"	86	18616	4.62
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"2011"	"2011"	85	17869	4.76
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"2012"	"2012"	93	18409	5.05
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"2013"	"2013"	95	17951	5.29
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"2014"	"2014"	97	18188	5.33
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"2015"	"2015"	90	18087	4.98
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"2007"	"2007"	Suppressed	139	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"2008"	"2008"	Suppressed	154	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"2009"	"2009"	Suppressed	137	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"2010"	"2010"	Suppressed	158	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"2011"	"2011"	Suppressed	192	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"2012"	"2012"	Suppressed	182	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"2013"	"2013"	Suppressed	192	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"2014"	"2014"	Suppressed	207	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"2015"	"2015"	Suppressed	240	Suppressed
	"Idaho"	"16"	"Non-Hispanic other races"	"8"	"2007"	"2007"	Suppressed	729	Suppressed
	"Idaho"	"16"	"Non-Hispanic other races"	"8"	"2008"	"2008"	Suppressed	752	Suppressed
	"Idaho"	"16"	"Non-Hispanic other races"	"8"	"2009"	"2009"	Suppressed	704	Suppressed
	"Idaho"	"16"	"Non-Hispanic other races"	"8"	"2010"	"2010"	Suppressed	754	Suppressed
	"Idaho"	"16"	"Non-Hispanic other races"	"8"	"2011"	"2011"	Suppressed	724	Suppressed
	"Idaho"	"16"	"Non-Hispanic other races"	"8"	"2012"	"2012"	Suppressed	807	Suppressed
	"Idaho"	"16"	"Non-Hispanic other races"	"8"	"2013"	"2013"	Suppressed	771	Suppressed
	"Idaho"	"16"	"Non-Hispanic other races"	"8"	"2014"	"2014"	Suppressed	777	Suppressed
	"Idaho"	"16"	"Non-Hispanic other races"	"8"	"2015"	"2015"	Suppressed	789	Suppressed
	"Idaho"	"16"	"Origin unknown or not stated"	"9"	"2007"	"2007"	Suppressed	92	Suppressed
	"Idaho"	"16"	"Origin unknown or not stated"	"9"	"2008"	"2008"	Suppressed	320	Suppressed
	"Idaho"	"16"	"Origin unknown or not stated"	"9"	"2009"	"2009"	Suppressed	163	Suppressed
	"Idaho"	"16"	"Origin unknown or not stated"	"9"	"2010"	"2010"	Suppressed	31	Suppressed
	"Idaho"	"16"	"Origin unknown or not stated"	"9"	"2011"	"2011"	Suppressed	45	Suppressed
	"Idaho"	"16"	"Origin unknown or not stated"	"9"	"2012"	"2012"	Suppressed	69	Suppressed
	"Idaho"	"16"	"Origin unknown or not stated"	"9"	"2013"	"2013"	Suppressed	47	Suppressed
	"Idaho"	"16"	"Origin unknown or not stated"	"9"	"2014"	"2014"	Suppressed	53	Suppressed
	"Idaho"	"16"	"Origin unknown or not stated"	"9"	"2015"	"2015"	Suppressed	66	Suppressed
	"Illinois"	"17"	"Mexican"	"2148-5"	"2007"	"2007"	192	37052	5.18
	"Illinois"	"17"	"Mexican"	"2148-5"	"2008"	"2008"	209	35875	5.83
	"Illinois"	"17"	"Mexican"	"2148-5"	"2009"	"2009"	204	33481	6.09
	"Illinois"	"17"	"Mexican"	"2148-5"	"2010"	"2010"	186	31252	5.95
	"Illinois"	"17"	"Mexican"	"2148-5"	"2011"	"2011"	168	29843	5.63
	"Illinois"	"17"	"Mexican"	"2148-5"	"2012"	"2012"	142	28799	4.93
	"Illinois"	"17"	"Mexican"	"2148-5"	"2013"	"2013"	130	27673	4.70
	"Illinois"	"17"	"Mexican"	"2148-5"	"2014"	"2014"	156	27681	5.64
	"Illinois"	"17"	"Mexican"	"2148-5"	"2015"	"2015"	142	27696	5.13
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"2007"	"2007"	25	2682	9.32
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"2008"	"2008"	15	2633	5.70 (Unreliable)
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"2009"	"2009"	15	2574	5.83 (Unreliable)
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"2010"	"2010"	18	2533	7.11 (Unreliable)
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"2011"	"2011"	20	2452	8.16
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"2012"	"2012"	18	2442	7.37 (Unreliable)
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"2013"	"2013"	16	2384	6.71 (Unreliable)
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"2014"	"2014"	14	2471	5.67 (Unreliable)
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"2015"	"2015"	12	2526	4.75 (Unreliable)
	"Illinois"	"17"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	186	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	153	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	187	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	197	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	185	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	213	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	200	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	217	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	211	Suppressed
	"Illinois"	"17"	"Central or South American"	"4"	"2007"	"2007"	Suppressed	1783	Suppressed
	"Illinois"	"17"	"Central or South American"	"4"	"2008"	"2008"	10	1548	6.46 (Unreliable)
	"Illinois"	"17"	"Central or South American"	"4"	"2009"	"2009"	10	1617	6.18 (Unreliable)
	"Illinois"	"17"	"Central or South American"	"4"	"2010"	"2010"	11	2456	4.48 (Unreliable)
	"Illinois"	"17"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	2361	Suppressed
	"Illinois"	"17"	"Central or South American"	"4"	"2012"	"2012"	15	2361	6.35 (Unreliable)
	"Illinois"	"17"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	2416	Suppressed
	"Illinois"	"17"	"Central or South American"	"4"	"2014"	"2014"	13	2432	5.35 (Unreliable)
	"Illinois"	"17"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	2504	Suppressed
	"Illinois"	"17"	"Other and Unknown Hispanic"	"5"	"2007"	"2007"	20	2443	8.19
	"Illinois"	"17"	"Other and Unknown Hispanic"	"5"	"2008"	"2008"	13	2556	5.09 (Unreliable)
	"Illinois"	"17"	"Other and Unknown Hispanic"	"5"	"2009"	"2009"	12	2535	4.73 (Unreliable)
	"Illinois"	"17"	"Other and Unknown Hispanic"	"5"	"2010"	"2010"	Suppressed	918	Suppressed
	"Illinois"	"17"	"Other and Unknown Hispanic"	"5"	"2011"	"2011"	Suppressed	924	Suppressed
	"Illinois"	"17"	"Other and Unknown Hispanic"	"5"	"2012"	"2012"	Suppressed	972	Suppressed
	"Illinois"	"17"	"Other and Unknown Hispanic"	"5"	"2013"	"2013"	Suppressed	781	Suppressed
	"Illinois"	"17"	"Other and Unknown Hispanic"	"5"	"2014"	"2014"	Suppressed	1002	Suppressed
	"Illinois"	"17"	"Other and Unknown Hispanic"	"5"	"2015"	"2015"	12	965	12.44 (Unreliable)
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"2007"	"2007"	511	95135	5.37
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"2008"	"2008"	541	92988	5.82
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"2009"	"2009"	485	90930	5.33
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"2010"	"2010"	464	89165	5.20
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"2011"	"2011"	445	87952	5.06
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"2012"	"2012"	419	86194	4.86
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"2013"	"2013"	385	85866	4.48
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"2014"	"2014"	472	86227	5.47
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"2015"	"2015"	383	85424	4.48
	"Illinois"	"17"	"Non-Hispanic Black"	"7"	"2007"	"2007"	417	31558	13.21
	"Illinois"	"17"	"Non-Hispanic Black"	"7"	"2008"	"2008"	431	30847	13.97
