"Notes"	"State"	"State Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"1996"	"1996"	22	4118	5.34
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"1997"	"1997"	19	3766	5.05 (Unreliable)
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"1998"	"1998"	22	3529	6.23
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"1995"	"1995"	10	540	18.52 (Unreliable)
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	489	Suppressed
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	550	Suppressed
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	524	Suppressed
	"Idaho"	"16"	"Mexican"	"2148-5"	"1995"	"1995"	15	1791	8.38 (Unreliable)
	"Idaho"	"16"	"Mexican"	"2148-5"	"1996"	"1996"	12	1849	6.49 (Unreliable)
	"Idaho"	"16"	"Mexican"	"2148-5"	"1997"	"1997"	11	2046	5.38 (Unreliable)
	"Idaho"	"16"	"Mexican"	"2148-5"	"1998"	"1998"	18	2159	8.34 (Unreliable)
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	12	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	10	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	20	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	21	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	50	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	62	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	77	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	64	Suppressed
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"1995"	"1995"	88	15375	5.72
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"1996"	"1996"	109	15614	6.98
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"1997"	"1997"	99	15387	6.43
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"1998"	"1998"	103	16091	6.40
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	71	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	72	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	63	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	80	Suppressed
	"Illinois"	"17"	"Mexican"	"2148-5"	"1995"	"1995"	179	26168	6.84
	"Illinois"	"17"	"Mexican"	"2148-5"	"1996"	"1996"	176	27067	6.50
	"Illinois"	"17"	"Mexican"	"2148-5"	"1997"	"1997"	188	27366	6.87
	"Illinois"	"17"	"Mexican"	"2148-5"	"1998"	"1998"	187	28938	6.46
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"1995"	"1995"	28	3075	9.11
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"1996"	"1996"	28	2885	9.71
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"1997"	"1997"	26	2850	9.12
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"1998"	"1998"	23	2917	7.88
	"Illinois"	"17"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	196	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	192	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	201	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	163	Suppressed
	"Illinois"	"17"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	898	Suppressed
	"Illinois"	"17"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	858	Suppressed
	"Illinois"	"17"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	988	Suppressed
	"Illinois"	"17"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	1012	Suppressed
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"1995"	"1995"	777	110180	7.05
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"1996"	"1996"	678	107706	6.29
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"1997"	"1997"	659	105487	6.25
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"1998"	"1998"	655	105367	6.22
	"Illinois"	"17"	"Non-Hispanic Black"	"7"	"1995"	"1995"	683	37308	18.31
	"Illinois"	"17"	"Non-Hispanic Black"	"7"	"1996"	"1996"	635	36014	17.63
	"Illinois"	"17"	"Non-Hispanic Black"	"7"	"1997"	"1997"	583	35256	16.54
	"Illinois"	"17"	"Non-Hispanic Black"	"7"	"1998"	"1998"	604	35481	17.02
	"Indiana"	"18"	"Mexican"	"2148-5"	"1995"	"1995"	16	1921	8.33 (Unreliable)
	"Indiana"	"18"	"Mexican"	"2148-5"	"1996"	"1996"	22	2307	9.54
	"Indiana"	"18"	"Mexican"	"2148-5"	"1997"	"1997"	17	2651	6.41 (Unreliable)
	"Indiana"	"18"	"Mexican"	"2148-5"	"1998"	"1998"	21	2935	7.16
	"Indiana"	"18"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	271	Suppressed
	"Indiana"	"18"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	258	Suppressed
	"Indiana"	"18"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	306	Suppressed
	"Indiana"	"18"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	301	Suppressed
	"Indiana"	"18"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	20	Suppressed
	"Indiana"	"18"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	22	Suppressed
	"Indiana"	"18"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	22	Suppressed
	"Indiana"	"18"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	18	Suppressed
	"Indiana"	"18"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	131	Suppressed
	"Indiana"	"18"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	137	Suppressed
	"Indiana"	"18"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	210	Suppressed
	"Indiana"	"18"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	337	Suppressed
	"Indiana"	"18"	"Non-Hispanic White"	"6"	"1995"	"1995"	519	70525	7.36
	"Indiana"	"18"	"Non-Hispanic White"	"6"	"1996"	"1996"	536	70539	7.60
	"Indiana"	"18"	"Non-Hispanic White"	"6"	"1997"	"1997"	523	69840	7.49
	"Indiana"	"18"	"Non-Hispanic White"	"6"	"1998"	"1998"	468	70642	6.62
	"Indiana"	"18"	"Non-Hispanic Black"	"7"	"1995"	"1995"	140	8674	16.14
	"Indiana"	"18"	"Non-Hispanic Black"	"7"	"1996"	"1996"	143	8759	16.33
	"Indiana"	"18"	"Non-Hispanic Black"	"7"	"1997"	"1997"	125	8749	14.29
	"Indiana"	"18"	"Non-Hispanic Black"	"7"	"1998"	"1998"	139	9222	15.07
	"Iowa"	"19"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	1009	Suppressed
	"Iowa"	"19"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	1164	Suppressed
	"Iowa"	"19"	"Mexican"	"2148-5"	"1997"	"1997"	10	1296	7.72 (Unreliable)
	"Iowa"	"19"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	1387	Suppressed
	"Iowa"	"19"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	35	Suppressed
	"Iowa"	"19"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	32	Suppressed
	"Iowa"	"19"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	29	Suppressed
	"Iowa"	"19"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	45	Suppressed
	"Iowa"	"19"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	108	Suppressed
	"Iowa"	"19"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	164	Suppressed
	"Iowa"	"19"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	179	Suppressed
	"Iowa"	"19"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	189	Suppressed
	"Iowa"	"19"	"Non-Hispanic White"	"6"	"1995"	"1995"	262	33463	7.83
	"Iowa"	"19"	"Non-Hispanic White"	"6"	"1996"	"1996"	217	33311	6.51
	"Iowa"	"19"	"Non-Hispanic White"	"6"	"1997"	"1997"	192	32685	5.87
	"Iowa"	"19"	"Non-Hispanic White"	"6"	"1998"	"1998"	208	33188	6.27
	"Iowa"	"19"	"Non-Hispanic Black"	"7"	"1995"	"1995"	15	963	15.58 (Unreliable)
	"Iowa"	"19"	"Non-Hispanic Black"	"7"	"1996"	"1996"	20	981	20.39
	"Iowa"	"19"	"Non-Hispanic Black"	"7"	"1997"	"1997"	14	1049	13.35 (Unreliable)
	"Iowa"	"19"	"Non-Hispanic Black"	"7"	"1998"	"1998"	16	1034	15.47 (Unreliable)
	"Kansas"	"20"	"Mexican"	"2148-5"	"1995"	"1995"	17	2370	7.17 (Unreliable)
	"Kansas"	"20"	"Mexican"	"2148-5"	"1996"	"1996"	21	2781	7.55
	"Kansas"	"20"	"Mexican"	"2148-5"	"1997"	"1997"	21	2981	7.04
	"Kansas"	"20"	"Mexican"	"2148-5"	"1998"	"1998"	18	3344	5.38 (Unreliable)
	"Kansas"	"20"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	71	Suppressed
	"Kansas"	"20"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	64	Suppressed
	"Kansas"	"20"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	81	Suppressed
	"Kansas"	"20"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	83	Suppressed
	"Kansas"	"20"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	14	Suppressed
	"Kansas"	"20"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	15	Suppressed
	"Kansas"	"20"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	20	Suppressed
	"Kansas"	"20"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	21	Suppressed
	"Kansas"	"20"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	140	Suppressed
	"Kansas"	"20"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	136	Suppressed
	"Kansas"	"20"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	190	Suppressed
	"Kansas"	"20"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	186	Suppressed
	"Kansas"	"20"	"Non-Hispanic White"	"6"	"1995"	"1995"	180	30010	6.00
	"Kansas"	"20"	"Non-Hispanic White"	"6"	"1996"	"1996"	214	29288	7.31
	"Kansas"	"20"	"Non-Hispanic White"	"6"	"1997"	"1997"	198	29430	6.73
	"Kansas"	"20"	"Non-Hispanic White"	"6"	"1998"	"1998"	222	30013	7.40
	"Kansas"	"20"	"Non-Hispanic Black"	"7"	"1995"	"1995"	45	2857	15.75
	"Kansas"	"20"	"Non-Hispanic Black"	"7"	"1996"	"1996"	55	2740	20.07
	"Kansas"	"20"	"Non-Hispanic Black"	"7"	"1997"	"1997"	41	2766	14.82
	"Kansas"	"20"	"Non-Hispanic Black"	"7"	"1998"	"1998"	23	2759	8.34
	"Kentucky"	"21"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	260	Suppressed
	"Kentucky"	"21"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	349	Suppressed
	"Kentucky"	"21"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	488	Suppressed
	"Kentucky"	"21"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	507	Suppressed
	"Kentucky"	"21"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	74	Suppressed
	"Kentucky"	"21"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	59	Suppressed
	"Kentucky"	"21"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	79	Suppressed
	"Kentucky"	"21"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	84	Suppressed
	"Kentucky"	"21"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	28	Suppressed
	"Kentucky"	"21"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	22	Suppressed
	"Kentucky"	"21"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	30	Suppressed
	"Kentucky"	"21"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	32	Suppressed
	"Kentucky"	"21"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	70	Suppressed
	"Kentucky"	"21"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	85	Suppressed
	"Kentucky"	"21"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	78	Suppressed
	"Kentucky"	"21"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	103	Suppressed
	"Kentucky"	"21"	"Non-Hispanic White"	"6"	"1995"	"1995"	336	46634	7.21
	"Kentucky"	"21"	"Non-Hispanic White"	"6"	"1996"	"1996"	320	46727	6.85
	"Kentucky"	"21"	"Non-Hispanic White"	"6"	"1997"	"1997"	323	47230	6.84
	"Kentucky"	"21"	"Non-Hispanic White"	"6"	"1998"	"1998"	329	48095	6.84
	"Kentucky"	"21"	"Non-Hispanic Black"	"7"	"1995"	"1995"	52	4759	10.93
	"Kentucky"	"21"	"Non-Hispanic Black"	"7"	"1996"	"1996"	61	4830	12.63
	"Kentucky"	"21"	"Non-Hispanic Black"	"7"	"1997"	"1997"	46	4630	9.94
	"Kentucky"	"21"	"Non-Hispanic Black"	"7"	"1998"	"1998"	70	4845	14.45
	"Louisiana"	"22"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	405	Suppressed
	"Louisiana"	"22"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	400	Suppressed
	"Louisiana"	"22"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	469	Suppressed
	"Louisiana"	"22"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	480	Suppressed
	"Louisiana"	"22"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	172	Suppressed
	"Louisiana"	"22"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	165	Suppressed
	"Louisiana"	"22"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	83	Suppressed
	"Louisiana"	"22"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	83	Suppressed
	"Louisiana"	"22"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	54	Suppressed
	"Louisiana"	"22"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	60	Suppressed
	"Louisiana"	"22"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	61	Suppressed
	"Louisiana"	"22"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	65	Suppressed
	"Louisiana"	"22"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	280	Suppressed
	"Louisiana"	"22"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	177	Suppressed
	"Louisiana"	"22"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	146	Suppressed
	"Louisiana"	"22"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	135	Suppressed
	"Louisiana"	"22"	"Non-Hispanic White"	"6"	"1995"	"1995"	235	36448	6.45
	"Louisiana"	"22"	"Non-Hispanic White"	"6"	"1996"	"1996"	242	36184	6.69
	"Louisiana"	"22"	"Non-Hispanic White"	"6"	"1997"	"1997"	253	36445	6.94
	"Louisiana"	"22"	"Non-Hispanic White"	"6"	"1998"	"1998"	229	36756	6.23
	"Louisiana"	"22"	"Non-Hispanic Black"	"7"	"1995"	"1995"	400	26784	14.93
	"Louisiana"	"22"	"Non-Hispanic Black"	"7"	"1996"	"1996"	326	26438	12.33
	"Louisiana"	"22"	"Non-Hispanic Black"	"7"	"1997"	"1997"	362	27097	13.36
	"Louisiana"	"22"	"Non-Hispanic Black"	"7"	"1998"	"1998"	369	27385	13.47
	"Maine"	"23"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	25	Suppressed
	"Maine"	"23"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	22	Suppressed
	"Maine"	"23"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	21	Suppressed
	"Maine"	"23"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	29	Suppressed
	"Maine"	"23"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	12	Suppressed
	"Maine"	"23"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	11	Suppressed
	"Maine"	"23"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	21	Suppressed
	"Maine"	"23"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	15	Suppressed
	"Maine"	"23"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	13	Suppressed
	"Maine"	"23"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	21	Suppressed
	"Maine"	"23"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"Non-Hispanic White"	"6"	"1995"	"1995"	82	13248	6.19
	"Maine"	"23"	"Non-Hispanic White"	"6"	"1996"	"1996"	50	12951	3.86
	"Maine"	"23"	"Non-Hispanic White"	"6"	"1997"	"1997"	67	12656	5.29
	"Maine"	"23"	"Non-Hispanic White"	"6"	"1998"	"1998"	82	12674	6.47
	"Maine"	"23"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	66	Suppressed
	"Maine"	"23"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	80	Suppressed
	"Maine"	"23"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	68	Suppressed
	"Maine"	"23"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	78	Suppressed
	"Maryland"	"24"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	509	Suppressed
	"Maryland"	"24"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	558	Suppressed
	"Maryland"	"24"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	533	Suppressed
	"Maryland"	"24"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	616	Suppressed
	"Maryland"	"24"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	245	Suppressed
	"Maryland"	"24"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	231	Suppressed
	"Maryland"	"24"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	240	Suppressed
	"Maryland"	"24"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	266	Suppressed
	"Maryland"	"24"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	51	Suppressed
	"Maryland"	"24"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	44	Suppressed
	"Maryland"	"24"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	55	Suppressed
	"Maryland"	"24"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	55	Suppressed
	"Maryland"	"24"	"Central or South American"	"4"	"1995"	"1995"	10	1747	5.72 (Unreliable)
	"Maryland"	"24"	"Central or South American"	"4"	"1996"	"1996"	10	1704	5.87 (Unreliable)
	"Maryland"	"24"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	1640	Suppressed
	"Maryland"	"24"	"Central or South American"	"4"	"1998"	"1998"	16	1788	8.95 (Unreliable)
	"Maryland"	"24"	"Non-Hispanic White"	"6"	"1995"	"1995"	253	43477	5.82
	"Maryland"	"24"	"Non-Hispanic White"	"6"	"1996"	"1996"	242	42214	5.73
	"Maryland"	"24"	"Non-Hispanic White"	"6"	"1997"	"1997"	227	40890	5.55
	"Maryland"	"24"	"Non-Hispanic White"	"6"	"1998"	"1998"	234	40893	5.72
	"Maryland"	"24"	"Non-Hispanic Black"	"7"	"1995"	"1995"	347	22348	15.53
	"Maryland"	"24"	"Non-Hispanic Black"	"7"	"1996"	"1996"	308	22497	13.69
	"Maryland"	"24"	"Non-Hispanic Black"	"7"	"1997"	"1997"	348	22490	15.47
	"Maryland"	"24"	"Non-Hispanic Black"	"7"	"1998"	"1998"	334	23741	14.07
	"Massachusetts"	"25"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	321	Suppressed
	"Massachusetts"	"25"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	282	Suppressed
	"Massachusetts"	"25"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	282	Suppressed
	"Massachusetts"	"25"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	351	Suppressed
	"Massachusetts"	"25"	"Puerto Rican"	"2180-8"	"1995"	"1995"	38	4077	9.32
	"Massachusetts"	"25"	"Puerto Rican"	"2180-8"	"1996"	"1996"	24	4080	5.88
	"Massachusetts"	"25"	"Puerto Rican"	"2180-8"	"1997"	"1997"	41	4386	9.35
	"Massachusetts"	"25"	"Puerto Rican"	"2180-8"	"1998"	"1998"	34	4469	7.61
	"Massachusetts"	"25"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	92	Suppressed
	"Massachusetts"	"25"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	109	Suppressed
	"Massachusetts"	"25"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	90	Suppressed
	"Massachusetts"	"25"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	68	Suppressed
	"Massachusetts"	"25"	"Central or South American"	"4"	"1995"	"1995"	20	3195	6.26
	"Massachusetts"	"25"	"Central or South American"	"4"	"1996"	"1996"	17	3014	5.64 (Unreliable)
	"Massachusetts"	"25"	"Central or South American"	"4"	"1997"	"1997"	17	3152	5.39 (Unreliable)
	"Massachusetts"	"25"	"Central or South American"	"4"	"1998"	"1998"	21	3390	6.19
	"Massachusetts"	"25"	"Non-Hispanic White"	"6"	"1995"	"1995"	267	63067	4.23
	"Massachusetts"	"25"	"Non-Hispanic White"	"6"	"1996"	"1996"	266	62052	4.29
	"Massachusetts"	"25"	"Non-Hispanic White"	"6"	"1997"	"1997"	273	61446	4.44
	"Massachusetts"	"25"	"Non-Hispanic White"	"6"	"1998"	"1998"	279	62073	4.49
	"Massachusetts"	"25"	"Non-Hispanic Black"	"7"	"1995"	"1995"	64	6272	10.20
	"Massachusetts"	"25"	"Non-Hispanic Black"	"7"	"1996"	"1996"	68	5886	11.55
	"Massachusetts"	"25"	"Non-Hispanic Black"	"7"	"1997"	"1997"	62	6208	9.99
	"Massachusetts"	"25"	"Non-Hispanic Black"	"7"	"1998"	"1998"	66	6322	10.44
	"Michigan"	"26"	"Mexican"	"2148-5"	"1995"	"1995"	23	3196	7.20
	"Michigan"	"26"	"Mexican"	"2148-5"	"1996"	"1996"	24	3636	6.60
	"Michigan"	"26"	"Mexican"	"2148-5"	"1997"	"1997"	33	3971	8.31
	"Michigan"	"26"	"Mexican"	"2148-5"	"1998"	"1998"	24	4420	5.43
	"Michigan"	"26"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	425	Suppressed
	"Michigan"	"26"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	367	Suppressed
	"Michigan"	"26"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	399	Suppressed
	"Michigan"	"26"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	467	Suppressed
	"Michigan"	"26"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	68	Suppressed
	"Michigan"	"26"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	62	Suppressed
	"Michigan"	"26"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	67	Suppressed
	"Michigan"	"26"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	65	Suppressed
	"Michigan"	"26"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	236	Suppressed
	"Michigan"	"26"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	288	Suppressed
	"Michigan"	"26"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	333	Suppressed
	"Michigan"	"26"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	334	Suppressed
	"Michigan"	"26"	"Non-Hispanic White"	"6"	"1995"	"1995"	619	95715	6.47
	"Michigan"	"26"	"Non-Hispanic White"	"6"	"1996"	"1996"	582	94990	6.13
	"Michigan"	"26"	"Non-Hispanic White"	"6"	"1997"	"1997"	580	93875	6.18
	"Michigan"	"26"	"Non-Hispanic White"	"6"	"1998"	"1998"	595	92972	6.40
	"Michigan"	"26"	"Non-Hispanic Black"	"7"	"1995"	"1995"	409	24679	16.57
	"Michigan"	"26"	"Non-Hispanic Black"	"7"	"1996"	"1996"	387	23792	16.27
	"Michigan"	"26"	"Non-Hispanic Black"	"7"	"1997"	"1997"	385	23957	16.07
	"Michigan"	"26"	"Non-Hispanic Black"	"7"	"1998"	"1998"	365	24007	15.20
	"Minnesota"	"27"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	1439	Suppressed
	"Minnesota"	"27"	"Mexican"	"2148-5"	"1996"	"1996"	11	1768	6.22 (Unreliable)
	"Minnesota"	"27"	"Mexican"	"2148-5"	"1997"	"1997"	15	2064	7.27 (Unreliable)
	"Minnesota"	"27"	"Mexican"	"2148-5"	"1998"	"1998"	14	2322	6.03 (Unreliable)
	"Minnesota"	"27"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	68	Suppressed
	"Minnesota"	"27"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	83	Suppressed
	"Minnesota"	"27"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	87	Suppressed
