"Notes"	"State"	"State Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"2000"	"2000"	23	3285	7.00
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"2001"	"2001"	19	3119	6.09 (Unreliable)
	"Hawaii"	"15"	"Non-Hispanic White"	"6"	"2002"	"2002"	19	3200	5.94 (Unreliable)
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"1999"	"1999"	Suppressed	425	Suppressed
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"2000"	"2000"	Suppressed	440	Suppressed
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"2001"	"2001"	Suppressed	495	Suppressed
	"Hawaii"	"15"	"Non-Hispanic Black"	"7"	"2002"	"2002"	Suppressed	442	Suppressed
	"Idaho"	"16"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	2059	Suppressed
	"Idaho"	"16"	"Mexican"	"2148-5"	"2000"	"2000"	23	2242	10.26
	"Idaho"	"16"	"Mexican"	"2148-5"	"2001"	"2001"	19	2307	8.24 (Unreliable)
	"Idaho"	"16"	"Mexican"	"2148-5"	"2002"	"2002"	15	2219	6.76 (Unreliable)
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	21	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	16	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	22	Suppressed
	"Idaho"	"16"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	15	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	57	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	65	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	75	Suppressed
	"Idaho"	"16"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	76	Suppressed
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"1999"	"1999"	115	16810	6.84
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"2000"	"2000"	120	17021	7.05
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"2001"	"2001"	99	16855	5.87
	"Idaho"	"16"	"Non-Hispanic White"	"6"	"2002"	"2002"	99	17074	5.80
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"1999"	"1999"	Suppressed	74	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"2000"	"2000"	Suppressed	74	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"2001"	"2001"	Suppressed	78	Suppressed
	"Idaho"	"16"	"Non-Hispanic Black"	"7"	"2002"	"2002"	Suppressed	100	Suppressed
	"Illinois"	"17"	"Mexican"	"2148-5"	"1999"	"1999"	216	31145	6.94
	"Illinois"	"17"	"Mexican"	"2148-5"	"2000"	"2000"	247	33207	7.44
	"Illinois"	"17"	"Mexican"	"2148-5"	"2001"	"2001"	199	34909	5.70
	"Illinois"	"17"	"Mexican"	"2148-5"	"2002"	"2002"	179	34793	5.14
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"1999"	"1999"	23	2796	8.23
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"2000"	"2000"	40	2894	13.82
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"2001"	"2001"	17	2695	6.31 (Unreliable)
	"Illinois"	"17"	"Puerto Rican"	"2180-8"	"2002"	"2002"	22	2633	8.36
	"Illinois"	"17"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	203	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	184	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	186	Suppressed
	"Illinois"	"17"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	182	Suppressed
	"Illinois"	"17"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	1090	Suppressed
	"Illinois"	"17"	"Central or South American"	"4"	"2000"	"2000"	16	1623	9.86 (Unreliable)
	"Illinois"	"17"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	1542	Suppressed
	"Illinois"	"17"	"Central or South American"	"4"	"2002"	"2002"	10	1765	5.67 (Unreliable)
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"1999"	"1999"	634	103430	6.13
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"2000"	"2000"	636	103267	6.16
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"2001"	"2001"	619	101660	6.09
	"Illinois"	"17"	"Non-Hispanic White"	"6"	"2002"	"2002"	553	99346	5.57
	"Illinois"	"17"	"Non-Hispanic Black"	"7"	"1999"	"1999"	605	34023	17.78
	"Illinois"	"17"	"Non-Hispanic Black"	"7"	"2000"	"2000"	562	34080	16.49
	"Illinois"	"17"	"Non-Hispanic Black"	"7"	"2001"	"2001"	495	32995	15.00
	"Illinois"	"17"	"Non-Hispanic Black"	"7"	"2002"	"2002"	500	31604	15.82
	"Indiana"	"18"	"Mexican"	"2148-5"	"1999"	"1999"	34	3496	9.73
	"Indiana"	"18"	"Mexican"	"2148-5"	"2000"	"2000"	19	4622	4.11 (Unreliable)
	"Indiana"	"18"	"Mexican"	"2148-5"	"2001"	"2001"	35	5153	6.79
	"Indiana"	"18"	"Mexican"	"2148-5"	"2002"	"2002"	39	5347	7.29
	"Indiana"	"18"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	288	Suppressed
	"Indiana"	"18"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	320	Suppressed
	"Indiana"	"18"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	291	Suppressed
	"Indiana"	"18"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	296	Suppressed
	"Indiana"	"18"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	21	Suppressed
	"Indiana"	"18"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	30	Suppressed
	"Indiana"	"18"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	20	Suppressed
	"Indiana"	"18"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	13	Suppressed
	"Indiana"	"18"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	301	Suppressed
	"Indiana"	"18"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	381	Suppressed
	"Indiana"	"18"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	360	Suppressed
	"Indiana"	"18"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	413	Suppressed
	"Indiana"	"18"	"Non-Hispanic White"	"6"	"1999"	"1999"	498	70896	7.02
	"Indiana"	"18"	"Non-Hispanic White"	"6"	"2000"	"2000"	502	71214	7.05
	"Indiana"	"18"	"Non-Hispanic White"	"6"	"2001"	"2001"	487	69242	7.03
	"Indiana"	"18"	"Non-Hispanic White"	"6"	"2002"	"2002"	468	67895	6.89
	"Indiana"	"18"	"Non-Hispanic Black"	"7"	"1999"	"1999"	150	9262	16.20
	"Indiana"	"18"	"Non-Hispanic Black"	"7"	"2000"	"2000"	142	9447	15.03
	"Indiana"	"18"	"Non-Hispanic Black"	"7"	"2001"	"2001"	117	9575	12.22
	"Indiana"	"18"	"Non-Hispanic Black"	"7"	"2002"	"2002"	135	9271	14.56
	"Iowa"	"19"	"Mexican"	"2148-5"	"1999"	"1999"	10	1502	6.66 (Unreliable)
	"Iowa"	"19"	"Mexican"	"2148-5"	"2000"	"2000"	14	1679	8.34 (Unreliable)
	"Iowa"	"19"	"Mexican"	"2148-5"	"2001"	"2001"	13	1782	7.30 (Unreliable)
	"Iowa"	"19"	"Mexican"	"2148-5"	"2002"	"2002"	11	1907	5.77 (Unreliable)
	"Iowa"	"19"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	45	Suppressed
	"Iowa"	"19"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	40	Suppressed
	"Iowa"	"19"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	44	Suppressed
	"Iowa"	"19"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	44	Suppressed
	"Iowa"	"19"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	10	Suppressed
	"Iowa"	"19"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	193	Suppressed
	"Iowa"	"19"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	288	Suppressed
	"Iowa"	"19"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	299	Suppressed
	"Iowa"	"19"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	335	Suppressed
	"Iowa"	"19"	"Non-Hispanic White"	"6"	"1999"	"1999"	169	33261	5.08
	"Iowa"	"19"	"Non-Hispanic White"	"6"	"2000"	"2000"	202	33608	6.01
	"Iowa"	"19"	"Non-Hispanic White"	"6"	"2001"	"2001"	178	33069	5.38
	"Iowa"	"19"	"Non-Hispanic White"	"6"	"2002"	"2002"	169	32709	5.17
	"Iowa"	"19"	"Non-Hispanic Black"	"7"	"1999"	"1999"	25	1116	22.40
	"Iowa"	"19"	"Non-Hispanic Black"	"7"	"2000"	"2000"	17	1203	14.13 (Unreliable)
	"Iowa"	"19"	"Non-Hispanic Black"	"7"	"2001"	"2001"	14	1237	11.32 (Unreliable)
	"Iowa"	"19"	"Non-Hispanic Black"	"7"	"2002"	"2002"	11	1243	8.85 (Unreliable)
	"Kansas"	"20"	"Mexican"	"2148-5"	"1999"	"1999"	18	3558	5.06 (Unreliable)
	"Kansas"	"20"	"Mexican"	"2148-5"	"2000"	"2000"	20	3970	5.04
	"Kansas"	"20"	"Mexican"	"2148-5"	"2001"	"2001"	35	4033	8.68
	"Kansas"	"20"	"Mexican"	"2148-5"	"2002"	"2002"	35	4192	8.35
	"Kansas"	"20"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	75	Suppressed
	"Kansas"	"20"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	91	Suppressed
	"Kansas"	"20"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	87	Suppressed
	"Kansas"	"20"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	92	Suppressed
	"Kansas"	"20"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	24	Suppressed
	"Kansas"	"20"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	15	Suppressed
	"Kansas"	"20"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	29	Suppressed
	"Kansas"	"20"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	21	Suppressed
	"Kansas"	"20"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	195	Suppressed
	"Kansas"	"20"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	251	Suppressed
	"Kansas"	"20"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	279	Suppressed
	"Kansas"	"20"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	305	Suppressed
	"Kansas"	"20"	"Non-Hispanic White"	"6"	"1999"	"1999"	217	30030	7.23
	"Kansas"	"20"	"Non-Hispanic White"	"6"	"2000"	"2000"	199	30181	6.59
	"Kansas"	"20"	"Non-Hispanic White"	"6"	"2001"	"2001"	184	29363	6.27
	"Kansas"	"20"	"Non-Hispanic White"	"6"	"2002"	"2002"	190	29563	6.43
	"Kansas"	"20"	"Non-Hispanic Black"	"7"	"1999"	"1999"	36	2823	12.75
	"Kansas"	"20"	"Non-Hispanic Black"	"7"	"2000"	"2000"	29	2820	10.28
	"Kansas"	"20"	"Non-Hispanic Black"	"7"	"2001"	"2001"	53	2747	19.29
	"Kansas"	"20"	"Non-Hispanic Black"	"7"	"2002"	"2002"	41	2846	14.41
	"Kentucky"	"21"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	646	Suppressed
	"Kentucky"	"21"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	767	Suppressed
	"Kentucky"	"21"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	1159	Suppressed
	"Kentucky"	"21"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	1187	Suppressed
	"Kentucky"	"21"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	97	Suppressed
	"Kentucky"	"21"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	97	Suppressed
	"Kentucky"	"21"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	92	Suppressed
	"Kentucky"	"21"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	107	Suppressed
	"Kentucky"	"21"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	37	Suppressed
	"Kentucky"	"21"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	42	Suppressed
	"Kentucky"	"21"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	56	Suppressed
	"Kentucky"	"21"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	75	Suppressed
	"Kentucky"	"21"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	136	Suppressed
	"Kentucky"	"21"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	167	Suppressed
	"Kentucky"	"21"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	177	Suppressed
	"Kentucky"	"21"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	218	Suppressed
	"Kentucky"	"21"	"Non-Hispanic White"	"6"	"1999"	"1999"	338	47837	7.07
	"Kentucky"	"21"	"Non-Hispanic White"	"6"	"2000"	"2000"	326	49134	6.63
	"Kentucky"	"21"	"Non-Hispanic White"	"6"	"2001"	"2001"	277	47486	5.83
	"Kentucky"	"21"	"Non-Hispanic White"	"6"	"2002"	"2002"	310	46812	6.62
	"Kentucky"	"21"	"Non-Hispanic Black"	"7"	"1999"	"1999"	60	4948	12.13
	"Kentucky"	"21"	"Non-Hispanic Black"	"7"	"2000"	"2000"	58	5107	11.36
	"Kentucky"	"21"	"Non-Hispanic Black"	"7"	"2001"	"2001"	38	4905	7.75
	"Kentucky"	"21"	"Non-Hispanic Black"	"7"	"2002"	"2002"	64	4923	13.00
	"Louisiana"	"22"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	616	Suppressed
	"Louisiana"	"22"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	671	Suppressed
	"Louisiana"	"22"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	618	Suppressed
	"Louisiana"	"22"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	528	Suppressed
	"Louisiana"	"22"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	107	Suppressed
	"Louisiana"	"22"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	97	Suppressed
	"Louisiana"	"22"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	108	Suppressed
	"Louisiana"	"22"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	70	Suppressed
	"Louisiana"	"22"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	68	Suppressed
	"Louisiana"	"22"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	62	Suppressed
	"Louisiana"	"22"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	61	Suppressed
	"Louisiana"	"22"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	62	Suppressed
	"Louisiana"	"22"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	170	Suppressed
	"Louisiana"	"22"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	143	Suppressed
	"Louisiana"	"22"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	127	Suppressed
	"Louisiana"	"22"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	139	Suppressed
	"Louisiana"	"22"	"Non-Hispanic White"	"6"	"1999"	"1999"	224	36936	6.06
	"Louisiana"	"22"	"Non-Hispanic White"	"6"	"2000"	"2000"	229	36593	6.26
	"Louisiana"	"22"	"Non-Hispanic White"	"6"	"2001"	"2001"	250	35381	7.07
	"Louisiana"	"22"	"Non-Hispanic White"	"6"	"2002"	"2002"	262	35428	7.40
	"Louisiana"	"22"	"Non-Hispanic Black"	"7"	"1999"	"1999"	383	27036	14.17
	"Louisiana"	"22"	"Non-Hispanic Black"	"7"	"2000"	"2000"	365	28303	12.90
	"Louisiana"	"22"	"Non-Hispanic Black"	"7"	"2001"	"2001"	378	27013	13.99
	"Louisiana"	"22"	"Non-Hispanic Black"	"7"	"2002"	"2002"	380	26616	14.28
	"Maine"	"23"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	22	Suppressed
	"Maine"	"23"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	32	Suppressed
	"Maine"	"23"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	27	Suppressed
	"Maine"	"23"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	37	Suppressed
	"Maine"	"23"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	19	Suppressed
	"Maine"	"23"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	27	Suppressed
	"Maine"	"23"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	24	Suppressed
	"Maine"	"23"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	27	Suppressed
	"Maine"	"23"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	24	Suppressed
	"Maine"	"23"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	34	Suppressed
	"Maine"	"23"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	41	Suppressed
	"Maine"	"23"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	36	Suppressed
	"Maine"	"23"	"Non-Hispanic White"	"6"	"1999"	"1999"	62	12449	4.98
	"Maine"	"23"	"Non-Hispanic White"	"6"	"2000"	"2000"	63	13019	4.84
	"Maine"	"23"	"Non-Hispanic White"	"6"	"2001"	"2001"	78	13074	5.97
	"Maine"	"23"	"Non-Hispanic White"	"6"	"2002"	"2002"	55	12852	4.28
	"Maine"	"23"	"Non-Hispanic Black"	"7"	"1999"	"1999"	Suppressed	86	Suppressed
	"Maine"	"23"	"Non-Hispanic Black"	"7"	"2000"	"2000"	Suppressed	104	Suppressed
	"Maine"	"23"	"Non-Hispanic Black"	"7"	"2001"	"2001"	Suppressed	142	Suppressed
	"Maine"	"23"	"Non-Hispanic Black"	"7"	"2002"	"2002"	Suppressed	167	Suppressed
	"Maryland"	"24"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	725	Suppressed
	"Maryland"	"24"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	971	Suppressed
	"Maryland"	"24"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	999	Suppressed
	"Maryland"	"24"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	1361	Suppressed
	"Maryland"	"24"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	319	Suppressed
	"Maryland"	"24"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	344	Suppressed
	"Maryland"	"24"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	347	Suppressed
	"Maryland"	"24"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	369	Suppressed
	"Maryland"	"24"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	49	Suppressed
	"Maryland"	"24"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	50	Suppressed
	"Maryland"	"24"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	56	Suppressed
	"Maryland"	"24"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	60	Suppressed
	"Maryland"	"24"	"Central or South American"	"4"	"1999"	"1999"	14	2238	6.26 (Unreliable)
	"Maryland"	"24"	"Central or South American"	"4"	"2000"	"2000"	12	2677	4.48 (Unreliable)
	"Maryland"	"24"	"Central or South American"	"4"	"2001"	"2001"	27	3022	8.93
	"Maryland"	"24"	"Central or South American"	"4"	"2002"	"2002"	19	3142	6.05 (Unreliable)
	"Maryland"	"24"	"Non-Hispanic White"	"6"	"1999"	"1999"	206	40400	5.10
	"Maryland"	"24"	"Non-Hispanic White"	"6"	"2000"	"2000"	192	41013	4.68
	"Maryland"	"24"	"Non-Hispanic White"	"6"	"2001"	"2001"	217	39798	5.45
	"Maryland"	"24"	"Non-Hispanic White"	"6"	"2002"	"2002"	222	39093	5.68
	"Maryland"	"24"	"Non-Hispanic Black"	"7"	"1999"	"1999"	355	24048	14.76
	"Maryland"	"24"	"Non-Hispanic Black"	"7"	"2000"	"2000"	321	24678	13.01
	"Maryland"	"24"	"Non-Hispanic Black"	"7"	"2001"	"2001"	315	24046	13.10
	"Maryland"	"24"	"Non-Hispanic Black"	"7"	"2002"	"2002"	286	24007	11.91
	"Massachusetts"	"25"	"Mexican"	"2148-5"	"1999"	"1999"	Suppressed	335	Suppressed
	"Massachusetts"	"25"	"Mexican"	"2148-5"	"2000"	"2000"	Suppressed	388	Suppressed
	"Massachusetts"	"25"	"Mexican"	"2148-5"	"2001"	"2001"	Suppressed	440	Suppressed
	"Massachusetts"	"25"	"Mexican"	"2148-5"	"2002"	"2002"	Suppressed	430	Suppressed
	"Massachusetts"	"25"	"Puerto Rican"	"2180-8"	"1999"	"1999"	33	4385	7.53
	"Massachusetts"	"25"	"Puerto Rican"	"2180-8"	"2000"	"2000"	27	4537	5.95
	"Massachusetts"	"25"	"Puerto Rican"	"2180-8"	"2001"	"2001"	39	4546	8.58
	"Massachusetts"	"25"	"Puerto Rican"	"2180-8"	"2002"	"2002"	33	4505	7.33
	"Massachusetts"	"25"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	80	Suppressed
	"Massachusetts"	"25"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	79	Suppressed
	"Massachusetts"	"25"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	71	Suppressed
	"Massachusetts"	"25"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	66	Suppressed
	"Massachusetts"	"25"	"Central or South American"	"4"	"1999"	"1999"	10	3640	2.75 (Unreliable)
	"Massachusetts"	"25"	"Central or South American"	"4"	"2000"	"2000"	13	3945	3.30 (Unreliable)
	"Massachusetts"	"25"	"Central or South American"	"4"	"2001"	"2001"	19	4118	4.61 (Unreliable)
	"Massachusetts"	"25"	"Central or South American"	"4"	"2002"	"2002"	27	4395	6.14
	"Massachusetts"	"25"	"Non-Hispanic White"	"6"	"1999"	"1999"	264	60744	4.35
	"Massachusetts"	"25"	"Non-Hispanic White"	"6"	"2000"	"2000"	229	60419	3.79
	"Massachusetts"	"25"	"Non-Hispanic White"	"6"	"2001"	"2001"	245	59407	4.12
	"Massachusetts"	"25"	"Non-Hispanic White"	"6"	"2002"	"2002"	231	58313	3.96
	"Massachusetts"	"25"	"Non-Hispanic Black"	"7"	"1999"	"1999"	77	6548	11.76
	"Massachusetts"	"25"	"Non-Hispanic Black"	"7"	"2000"	"2000"	73	6436	11.34
	"Massachusetts"	"25"	"Non-Hispanic Black"	"7"	"2001"	"2001"	67	6552	10.23
	"Massachusetts"	"25"	"Non-Hispanic Black"	"7"	"2002"	"2002"	65	6635	9.80
	"Michigan"	"26"	"Mexican"	"2148-5"	"1999"	"1999"	38	4854	7.83
	"Michigan"	"26"	"Mexican"	"2148-5"	"2000"	"2000"	31	5574	5.56
	"Michigan"	"26"	"Mexican"	"2148-5"	"2001"	"2001"	38	5960	6.38
	"Michigan"	"26"	"Mexican"	"2148-5"	"2002"	"2002"	49	5961	8.22
	"Michigan"	"26"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	437	Suppressed
	"Michigan"	"26"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	438	Suppressed
	"Michigan"	"26"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	423	Suppressed
	"Michigan"	"26"	"Puerto Rican"	"2180-8"	"2002"	"2002"	Suppressed	411	Suppressed
	"Michigan"	"26"	"Cuban"	"2182-4"	"1999"	"1999"	Suppressed	75	Suppressed
	"Michigan"	"26"	"Cuban"	"2182-4"	"2000"	"2000"	Suppressed	79	Suppressed
	"Michigan"	"26"	"Cuban"	"2182-4"	"2001"	"2001"	Suppressed	68	Suppressed
	"Michigan"	"26"	"Cuban"	"2182-4"	"2002"	"2002"	Suppressed	72	Suppressed
	"Michigan"	"26"	"Central or South American"	"4"	"1999"	"1999"	Suppressed	337	Suppressed
	"Michigan"	"26"	"Central or South American"	"4"	"2000"	"2000"	Suppressed	393	Suppressed
	"Michigan"	"26"	"Central or South American"	"4"	"2001"	"2001"	Suppressed	498	Suppressed
	"Michigan"	"26"	"Central or South American"	"4"	"2002"	"2002"	Suppressed	422	Suppressed
	"Michigan"	"26"	"Non-Hispanic White"	"6"	"1999"	"1999"	516	91860	5.62
	"Michigan"	"26"	"Non-Hispanic White"	"6"	"2000"	"2000"	551	92552	5.95
	"Michigan"	"26"	"Non-Hispanic White"	"6"	"2001"	"2001"	594	96347	6.17
	"Michigan"	"26"	"Non-Hispanic White"	"6"	"2002"	"2002"	563	93831	6.00
	"Michigan"	"26"	"Non-Hispanic Black"	"7"	"1999"	"1999"	403	23692	17.01
	"Michigan"	"26"	"Non-Hispanic Black"	"7"	"2000"	"2000"	403	23872	16.88
	"Michigan"	"26"	"Non-Hispanic Black"	"7"	"2001"	"2001"	378	23400	16.15
	"Michigan"	"26"	"Non-Hispanic Black"	"7"	"2002"	"2002"	390	22217	17.55
	"Minnesota"	"27"	"Mexican"	"2148-5"	"1999"	"1999"	14	2593	5.40 (Unreliable)
	"Minnesota"	"27"	"Mexican"	"2148-5"	"2000"	"2000"	20	3179	6.29
	"Minnesota"	"27"	"Mexican"	"2148-5"	"2001"	"2001"	18	3522	5.11 (Unreliable)
	"Minnesota"	"27"	"Mexican"	"2148-5"	"2002"	"2002"	27	3601	7.50
	"Minnesota"	"27"	"Puerto Rican"	"2180-8"	"1999"	"1999"	Suppressed	90	Suppressed
	"Minnesota"	"27"	"Puerto Rican"	"2180-8"	"2000"	"2000"	Suppressed	109	Suppressed
	"Minnesota"	"27"	"Puerto Rican"	"2180-8"	"2001"	"2001"	Suppressed	111	Suppressed
